Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
0.0307	0.0353	3647	YLL025W	PAU17
0.0306	0.0227	2161	YDR034C	LYS14
0.0305	0.0332	4393	YMR098C	ATP25
0.0305	0.0344	5497	YOR286W	RDL2
0.0305	0.0316	4159	YML002W	YML002W
0.0305	0.0337	1178	YHR210C	YHR210C
0.0303	0.0311	5762	YPL156C	PRM4
0.0303	0.0229	5770	YPL164C	MLH3
0.0302	0.0359	2276	YDR150W	NUM1
0.0302	0.0268	2249	YDR122W	KIN1
0.0302	0.0355	4116	YLR426W	TDA5
0.0301	0.0330	843	YER114C	BOI2
0.0301	0.0356	3241	YHR001W-A	QCR10
0.0301	0.0321	249	YBR053C	YBR053C
0.0300	0.0325	1151	YHR183W	GND1
0.0299	0.0337	1393	YIR037W	HYR1
0.0299	0.0326	2478	YDR351W	SBE2
0.0298	0.0311	4533	YMR231W	PEP5
0.0298	0.0346	1424	YKL026C	GPX1
0.0298	0.0347	2306	YDR179W-A	NVJ3
0.0297	0.0384	2495	YDR368W	YPR1
0.0297	0.0389	2626	YDR500C	RPL37B
0.0297	0.0344	3866	YLR177W	YLR177W
0.0296	0.0359	2973	YGR028W	MSP1
0.0296	0.0315	1851	YKL096W-A	CWP2
0.0296	0.0347	357	YBR163W	EXO5
0.0295	0.0363	3840	YLR151C	PCD1
0.0295	0.0278	107	YBL019W	APN2
0.0294	0.0320	1058	YHR091C	MSR1
0.0294	0.0353	6080	YPR194C	OPT2
0.0293	0.0337	708	YEL053C	MAK10
0.0293	0.0361	4827	YNL194C	YNL194C
0.0293	0.0256	5822	YPL216W	YPL216W
0.0293	0.0281	4196	YML036W	CGI121
0.0292	0.0327	1681	YKR061W	KTR2
0.0292	0.0369	1136	YHR168W	MTG2
0.0291	0.0307	214	YBR018C	GAL7
0.0291	0.0295	4042	YLR351C	NIT3
0.0291	0.0227	5745	YPL139C	UME1
0.0291	0.0284	2646	YDR520C	URC2
0.0291	0.0323	4459	YMR160W	YMR160W
0.0291	0.0328	5005	YNR033W	ABZ1
0.0290	0.0345	5911	YPR024W	YME1
0.0290	0.0329	4516	YMR214W	SCJ1
0.0290	0.0269	759	YER028C	MIG3
0.0290	0.0375	5966	YPR079W	MRL1
0.0288	0.0283	4540	YMR238W	DFG5
0.0288	0.0341	222	YBR026C	ETR1
0.0287	0.0320	4719	YNL086W	SNN1
0.0287	0.0301	4209	YML052W	SUR7
0.0287	0.0336	1686	YKR066C	CCP1
0.0287	0.0329	5528	YOR316C	COT1
0.0286	0.0348	2261	YDR135C	YCF1
0.0286	0.0351	2477	YDR350C	ATP22
0.0286	0.0360	5693	YPL087W	YDC1
0.0286	0.0373	736	YER005W	YND1
0.0286	0.0209	5469	YOR258W	HNT3
0.0285	0.0347	6000	YPR114W	YPR114W
0.0285	0.0329	5813	YPL207W	TYW1
0.0283	0.0338	3583	YJR121W	ATP2
0.0283	0.0306	3314	YJL071W	ARG2
0.0282	0.0327	5001	YNR029C	YNR029C
0.0282	0.0324	877	YER149C	PEA2
0.0282	0.0226	894	YER167W	BCK2
0.0282	0.0369	2692	YGL010W	MPO1
0.0281	0.0363	581	YCR024C	SLM5
0.0281	0.0314	4954	YNL321W	VNX1
0.0281	0.0259	3786	YLR097C	HRT3
0.0281	0.0249	1668	YKR048C	NAP1
0.0281	0.0353	513	YCL025C	AGP1
0.0280	0.0354	3437	YJL196C	ELO1
0.0279	0.0328	3236	YGR292W	MAL12
0.0279	0.0194	5695	YPL089C	RLM1
0.0279	0.0372	4625	YMR317W	YMR317W
0.0279	0.0287	1783	YFL011W	HXT10
0.0278	0.0209	2627	YDR501W	PLM2
0.0278	0.0328	1584	YKL187C	FAT3
0.0278	0.0359	4420	YMR124W	EPO1
0.0277	0.0226	2282	YDR156W	RPA14
0.0277	0.0282	4619	YMR313C	TGL3
0.0276	0.0368	3309	YJL066C	MPM1
0.0276	0.0240	63	YAR003W	SWD1
0.0276	0.0335	3265	YJL020C	BBC1
0.0276	0.0206	2418	YDR291W	HRQ1
0.0276	0.0249	2420	YDR293C	SSD1
0.0276	0.0330	912	YER185W	PUG1
0.0275	0.0328	3612	YJR150C	DAN1
0.0275	0.0354	1491	YKL093W	MBR1
0.0275	0.0291	1114	YHR146W	CRP1
0.0274	0.0295	3524	YJR062C	NTA1
0.0274	0.0202	4857	YNL224C	SQS1
0.0274	0.0220	3153	YGR208W	SER2
0.0274	0.0407	2573	YDR446W	ECM11
0.0274	0.0338	331	YBR137W	YBR137W
0.0273	0.0345	810	YER079W	YER079W
0.0273	0.0297	2893	YGL212W	VAM7
0.0272	0.0244	4367	YMR074C	SDD2
0.0272	0.0361	4554	YMR252C	MLO1
0.0272	0.0377	3970	YLR281C	RSO55
0.0270	0.0336	190	YBL102W	SFT2
0.0270	0.0292	3289	YJL046W	AIM22
0.0270	0.0291	4580	YMR278W	PRM15
0.0270	0.0321	2634	YDR508C	GNP1
0.0270	0.0219	5917	YPR030W	CSR2
0.0269	0.0328	3541	YJR079W	YJR079W
0.0269	0.0347	6078	YPR192W	AQY1
0.0269	0.0234	4834	YNL201C	PSY2
0.0269	0.0239	1369	YIR013C	GAT4
0.0269	0.0359	5620	YPL014W	CIP1
0.0269	0.0319	2589	YDR462W	MRPL28
0.0268	0.0383	5311	YOR099W	KTR1
0.0268	0.0306	3972	YLR283W	PUT7
0.0268	0.0327	647	YCR099C	YCR099C
0.0267	0.0318	764	YER033C	ZRG8
0.0267	0.0344	4553	YMR251W-A	HOR7
0.0267	0.0197	4434	YMR137C	PSO2
0.0267	0.0382	5569	YOR357C	SNX3
0.0267	0.0214	2800	YGL119W	COQ8
0.0267	0.0341	4748	YNL115C	YNL115C
0.0266	0.0271	1078	YHR111W	UBA4
0.0265	0.0319	1391	YIR035C	NRE1
0.0264	0.0260	5077	YOL028C	YAP7
0.0263	0.0228	1139	YHR171W	ATG7
0.0263	0.0350	2998	YGR053C	MCO32
0.0263	0.0252	4862	YNL229C	URE2
0.0263	0.0403	2146	YDR019C	GCV1
0.0263	0.0249	1537	YKL139W	CTK1
0.0263	0.0392	2327	YDR200C	VPS64
0.0263	0.0229	5385	YOR173W	DCS2
0.0263	0.0268	5237	YOR023C	AHC1
0.0262	0.0310	3633	YLL009C	COX17
0.0261	0.0287	2676	YER060W-A	FCY22
0.0261	0.0285	211	YBR015C	MNN2
0.0261	0.0304	462	YBR268W	MRPL37
0.0261	0.0353	1538	YKL140W	TGL1
0.0260	0.0323	3625	YLL001W	DNM1
0.0259	0.0391	2758	YGL077C	HNM1
0.0258	0.0313	402	YBR208C	DUR1,2
0.0258	0.0338	5658	YPL052W	OAZ1
0.0258	0.0337	2484	YDR357C	CNL1
0.0258	0.0353	3544	YJR083C	ACF4
0.0258	0.0323	2313	YDR186C	SND1
0.0257	0.0355	626	YCR075C	ERS1
0.0256	0.0331	2141	YDR014W	RAD61
0.0256	0.0235	5542	YOR330C	MIP1
0.0256	0.0311	947	YHL030W	ECM29
0.0256	0.0357	1145	YHR177W	ROF1
0.0255	0.0311	4345	YMR052W	FAR3
0.0255	0.0364	1144	YHR176W	FMO1
0.0254	0.0328	1444	YKL046C	DCW1
0.0254	0.0353	2586	YDR459C	PFA5
0.0254	0.0403	4635	YNL001W	DOM34
0.0254	0.0227	1761	YFL033C	RIM15
0.0253	0.0397	2841	YGL160W	AIM14
0.0253	0.0315	3111	YGR166W	TRS65
0.0253	0.0315	1083	YHR116W	COX23
0.0252	0.0339	2654	YDR528W	HLR1
0.0252	0.0221	1952	YDL074C	BRE1
0.0252	0.0349	933	YHL016C	DUR3
0.0252	0.0313	5344	YOR132W	VPS17
0.0252	0.0330	4284	YML122C	YML122C
0.0252	0.0307	2283	YDR157W	YDR157W
0.0251	0.0303	5414	YOR202W	HIS3
0.0251	0.0362	5889	YPR002W	PDH1
0.0250	0.0339	886	YER158C	YER158C
0.0250	0.0286	1297	YIL112W	HOS4
0.0250	0.0319	1672	YKR052C	MRS4
0.0248	0.0341	3385	YJL144W	ROQ1
0.0248	0.0361	1166	YHR198C	AIM18
0.0248	0.0276	4282	YML120C	NDI1
0.0247	0.0337	5408	YOR196C	LIP5
0.0246	0.0344	3867	YLR178C	TFS1
0.0246	0.0319	622	YCR069W	CPR4
0.0245	0.0293	3676	YLL054C	YLL054C
0.0245	0.0276	24	YAL026C	DRS2
0.0245	0.0336	878	YER150W	SPI1
0.0244	0.0293	1553	YKL155C	RSM22
0.0244	0.0235	1721	YKR101W	SIR1
0.0243	0.0399	1392	YIR036C	IRC24
0.0243	0.0315	4465	YMR166C	MME1
0.0242	0.0235	1512	YKL114C	APN1
0.0241	0.0315	2472	YDR345C	HXT3
0.0241	0.0243	1763	YFL031W	HAC1
0.0241	0.0320	3295	YJL052W	TDH1
0.0241	0.0232	3512	YJR050W	ISY1
0.0241	0.0297	1918	YDL040C	NAT1
0.0241	0.0362	2465	YDR338C	YDR338C
0.0238	0.0347	4539	YMR237W	BCH1
0.0238	0.0339	4845	YNL212W	VID27
0.0238	0.0277	4685	YNL051W	COG5
0.0237	0.0310	4127	YLR437C	DIF1
0.0237	0.0355	5108	YOL058W	ARG1
0.0237	0.0296	4241	YML083C	YML083C
0.0236	0.0325	2356	YDR229W	IVY1
0.0236	0.0332	548	YCL064C	CHA1
0.0235	0.0315	5377	YOR165W	SEY1
0.0235	0.0323	881	YER153C	PET122
0.0234	0.0348	480	YBR286W	APE3
0.0234	0.0342	288	YBR093C	PHO5
0.0233	0.0306	453	YBR259W	YBR259W
0.0232	0.0347	621	YCR068W	ATG15
0.0232	0.0242	1365	YIR009W	MSL1
0.0230	0.0329	914	YER187W	YER187W
0.0230	0.0305	1272	YIL087C	AIM19
0.0230	0.0368	432	YBR238C	YBR238C
0.0230	0.0376	1646	YKR026C	GCN3
0.0230	0.0322	4151	YLR461W	PAU4
0.0230	0.0339	1576	YKL179C	COY1
0.0229	0.0341	4928	YNL295W	MRX6
0.0229	0.0378	4573	YMR271C	URA10
0.0229	0.0281	5464	YOR253W	NAT5
0.0229	0.0361	2810	YGL129C	RSM23
0.0228	0.0268	3072	YGR127W	YGR127W
0.0228	0.0330	1669	YKR049C	FMP46
0.0228	0.0314	2562	YDR435C	PPM1
0.0227	0.0273	4863	YNL230C	ELA1
0.0227	0.0326	497	YCL001W	RER1
0.0227	0.0285	3202	YGR257C	MTM1
0.0227	0.0253	4307	YMR012W	CLU1
0.0226	0.0337	2902	YGL221C	NIF3
0.0224	0.0343	1463	YKL065C	YET1
0.0223	0.0327	3021	YGR076C	MRPL25
0.0223	0.0371	2940	YGL258W	VEL1
0.0223	0.0311	642	YCR094W	CDC50
0.0222	0.0295	493	YBR299W	MAL32
0.0222	0.0342	5597	YOR385W	YOR385W
0.0221	0.0245	1823	YFR032C	RRT5
0.0221	0.0309	2917	YGL235W	YGL235W
0.0221	0.0322	4379	YMR085W	YMR085W
0.0220	0.0343	2939	YGL257C	MNT2
0.0220	0.0243	998	YHR031C	RRM3
0.0219	0.0247	1766	YFL028C	CAF16
0.0219	0.0367	4801	YNL168C	FMP41
0.0219	0.0394	5034	YNR062C	PUL3
0.0218	0.0339	1104	YHR137W	ARO9
0.0218	0.0348	1832	YFR041C	ERJ5
0.0218	0.0329	3593	YJR131W	MNS1
0.0218	0.0326	1098	YHR131C	YHR131C
0.0217	0.0400	5949	YPR062W	FCY1
0.0216	0.0305	4968	YNL335W	DDI3
0.0216	0.0310	2798	YGL117W	YGL117W
0.0216	0.0292	1889	YDL010W	GRX6
0.0215	0.0336	3128	YGR183C	QCR9
0.0215	0.0342	3501	YJR039W	MLO127
0.0215	0.0219	981	YHR014W	SPO13
0.0214	0.0312	3112	YGR167W	CLC1
0.0214	0.0360	1490	YKL092C	BUD2
0.0214	0.0333	984	YHR017W	YSC83
0.0214	0.0303	2938	YGL256W	ADH4
0.0214	0.0227	5671	YPL065W	VPS28
0.0213	0.0202	483	YBR289W	SNF5
0.0213	0.0321	5508	YOR297C	TIM18
0.0212	0.0212	1379	YIR023W	DAL81
0.0212	0.0211	1075	YHR108W	GGA2
0.0212	0.0246	2149	YDR022C	ATG31
0.0212	0.0313	3150	YGR205W	TDA10
0.0212	0.0348	1230	YIL043C	CBR1
0.0212	0.0355	4437	YMR140W	SIP5
0.0212	0.0298	4697	YNL064C	YDJ1
0.0211	0.0289	1943	YDL065C	PEX19
0.0211	0.0256	1718	YKR098C	UBP11
0.0211	0.0400	675	YEL020C	PXP1
0.0211	0.0266	2641	YDR515W	SLF1
0.0210	0.0344	3211	YGR266W	YGR266W
0.0210	0.0326	2805	YGL124C	MON1
0.0210	0.0346	1152	YHR184W	SSP1
0.0210	0.0333	4823	YNL190W	YNL190W
0.0210	0.0237	1957	YDL079C	MRK1
0.0210	0.0373	1437	YKL039W	PTM1
0.0209	0.0322	1320	YIL135C	VHS2
0.0209	0.0315	1325	YIL140W	AXL2
0.0209	0.0320	2206	YDR079W	PET100
0.0209	0.0339	5281	YOR068C	VAM10
0.0209	0.0253	541	YCL055W	KAR4
0.0208	0.0255	3203	YGR258C	RAD2
0.0207	0.0321	3305	YJL062W	LAS21
0.0207	0.0354	1784	YFL010C	WWM1
0.0206	0.0207	3394	YJL153C	INO1
0.0206	0.0225	5763	YPL157W	TGS1
0.0205	0.0353	1540	YKL142W	MRP8
0.0205	0.0337	4779	YNL146W	YNL146W
0.0204	0.0201	692	YEL037C	RAD23
0.0204	0.0350	532	YCL045C	EMC1
0.0204	0.0276	366	YBR172C	SMY2
0.0203	0.0359	4601	YMR297W	PRC1
0.0203	0.0329	4112	YLR422W	DCK1
0.0203	0.0365	4973	YNR001C	CIT1
0.0202	0.0275	4714	YNL081C	SWS2
0.0201	0.0233	5570	YOR358W	HAP5
0.0200	0.0336	4441	YMR144W	FDO1
0.0200	0.0245	2767	YGL086W	MAD1
0.0200	0.0274	4184	YML024W	RPS17A
0.0199	0.0276	5410	YOR198C	BFR1
0.0199	0.0320	455	YBR261C	TAE1
0.0199	0.0322	5482	YOR271C	FSF1
0.0199	0.0282	4781	YNL148C	ALF1
0.0199	0.0325	5364	YOR152C	ATG40
0.0199	0.0288	1005	YHR038W	RRF1
0.0198	0.0330	5342	YOR130C	ORT1
0.0198	0.0316	381	YBR187W	GDT1
0.0198	0.0247	4466	YMR167W	MLH1
0.0197	0.0328	1615	YKL220C	FRE2
0.0197	0.0367	333	YBR139W	ATG42
0.0196	0.0328	2955	YGR010W	NMA2
0.0196	0.0239	3428	YJL187C	SWE1
0.0195	0.0311	4387	YMR092C	AIP1
0.0195	0.0344	1346	YIL161W	YIL161W
0.0194	0.0363	788	YER057C	HMF1
0.0194	0.0309	3474	YJR009C	TDH2
0.0193	0.0311	3303	YJL060W	BNA3
0.0193	0.0381	1283	YIL098C	FMC1
0.0192	0.0331	882	YER154W	OXA1
0.0192	0.0229	982	YHR015W	MIP6
0.0192	0.0346	201	YBR005W	RCR1
0.0192	0.0314	5235	YOR021C	SFM1
0.0191	0.0316	456	YBR262C	MIC12
0.0190	0.0303	401	YBR207W	FTH1
0.0190	0.0323	2937	YGL255W	ZRT1
0.0189	0.0324	6008	YPR122W	AXL1
0.0189	0.0295	2640	YDR514C	YDR514C
0.0189	0.0318	5284	YOR071C	NRT1
0.0189	0.0331	3492	YJR030C	RBH2
0.0189	0.0343	5326	YOR114W	DPI34
0.0189	0.0401	3230	YGR286C	BIO2
0.0189	0.0251	3737	YLR048W	RPS0B
0.0188	0.0314	3132	YGR187C	HGH1
0.0188	0.0365	3827	YLR138W	NHA1
0.0187	0.0327	3998	YLR308W	CDA2
0.0187	0.0323	4479	YMR178W	FPY1
0.0187	0.0210	116	YBL028C	YBL028C
0.0186	0.0265	395	YBR201W	DER1
0.0185	0.0262	2763	YGL082W	YGL082W
0.0185	0.0321	3604	YJR142W	YJR142W
0.0185	0.0260	2416	YDR289C	RTT103
0.0184	0.0306	1059	YHR092C	HXT4
0.0184	0.0295	1635	YKR015C	YKR015C
0.0184	0.0349	3828	YLR139C	SLS1
0.0184	0.0318	2119	YDL240W	LRG1
0.0182	0.0267	2406	YDR279W	RNH202
0.0182	0.0237	780	YER049W	TPA1
0.0182	0.0367	2807	YGL126W	SCS3
0.0182	0.0255	3783	YLR094C	GIS3
0.0181	0.0355	3586	YJR124C	YJR124C
0.0181	0.0359	4639	YNL005C	MRP7
0.0181	0.0296	2842	YGL161C	YIP5
0.0180	0.0363	3013	YGR068C	ART5
0.0180	0.0345	5257	YOR044W	IRC23
0.0180	0.0250	1746	YFL049W	SWP82
0.0179	0.0246	3031	YGR086C	PIL1
0.0179	0.0252	2277	YDR151C	CTH1
0.0179	0.0308	868	YER140W	EMP65
0.0179	0.0349	1522	YKL124W	SSH4
0.0178	0.0327	2983	YGR038W	ORM1
0.0178	0.0265	4080	YLR389C	STE23
0.0177	0.0223	5246	YOR033C	EXO1
0.0177	0.0262	1217	YIL030C	SSM4
0.0176	0.0389	295	YBR101C	FES1
0.0176	0.0362	5646	YPL040C	ISM1
0.0176	0.0349	498	YCL002C	YCL002C
0.0175	0.0207	3978	YLR288C	MEC3
0.0175	0.0335	4866	YNL233W	BNI4
0.0173	0.0260	5017	YNR045W	PET494
0.0173	0.0334	5523	YOR311C	DGK1
0.0172	0.0329	5338	YOR126C	IAH1
0.0171	0.0348	5375	YOR163W	DDP1
0.0171	0.0242	261	YBR065C	ECM2
0.0170	0.0321	3665	YLL043W	FPS1
0.0170	0.0323	4934	YNL301C	RPL18B
0.0170	0.0321	270	YBR074W	PFF1
0.0169	0.0316	1323	YIL138C	TPM2
0.0169	0.0361	1625	YKR005C	YKR005C
0.0168	0.0362	2607	YDR481C	PHO8
0.0168	0.0344	47	YAL049C	AIM2
0.0168	0.0306	3155	YGR210C	YGR210C
0.0168	0.0311	2977	YGR032W	GSC2
0.0167	0.0318	2731	YGL050W	TYW3
0.0167	0.0224	2193	YDR066C	RTR2
0.0166	0.0221	2513	YDR386W	MUS81
0.0166	0.0305	4703	YNL070W	TOM7
0.0166	0.0346	5294	YOR081C	TGL5
0.0165	0.0314	6098	YKR035W-A	DID2
0.0165	0.0370	3094	YGR149W	GPC1
0.0164	0.0239	5690	YPL084W	BRO1
0.0164	0.0259	4232	YML074C	FPR3
0.0164	0.0259	5563	YOR351C	MEK1
0.0163	0.0260	1048	YHR081W	LRP1
0.0163	0.0318	302	YBR108W	AIM3
0.0163	0.0347	1912	YDL033C	SLM3
0.0162	0.0337	4102	YLR412W	BER1
0.0162	0.0259	166	YBL078C	ATG8
0.0162	0.0329	2881	YGL200C	EMP24
0.0162	0.0328	3167	YGR222W	PET54
0.0161	0.0234	5271	YOR058C	ASE1
0.0160	0.0327	2976	YGR031W	IMO32
0.0159	0.0352	5633	YPL027W	SMA1
0.0159	0.0330	5024	YNR052C	POP2
0.0158	0.0268	4931	YNL298W	CLA4
0.0158	0.0358	5753	YPL147W	PXA1
0.0158	0.0273	5100	YOL051W	GAL11
0.0158	0.0338	5878	YPL272C	PBI1
0.0157	0.0418	1198	YIL011W	TIR3
0.0157	0.0349	5097	YOL048C	RRT8
0.0157	0.0324	1869	YAL068C	PAU8
0.0157	0.0234	3487	YJR021C	REC107
0.0156	0.0249	4176	YML016C	PPZ1
0.0156	0.0309	2090	YDL211C	YDL211C
0.0156	0.0361	5741	YPL135W	ISU1
0.0155	0.0323	4419	YMR123W	PKR1
0.0155	0.0252	3684	YLL062C	MHT1
0.0154	0.0342	4309	YMR014W	BUD22
0.0154	0.0316	3648	YLL026W	HSP104
0.0153	0.0353	203	YBR007C	DSF2
0.0153	0.0213	4761	YNL128W	TEP1
0.0152	0.0314	3835	YLR146C	SPE4
0.0152	0.0301	3424	YJL183W	MNN11
0.0151	0.0309	4488	YMR187C	YMR187C
0.0151	0.0233	452	YBR258C	SHG1
0.0151	0.0216	3721	YLR032W	RAD5
0.0151	0.0313	1594	YKL197C	PEX1
0.0149	0.0307	5821	YPL215W	CBP3
0.0149	0.0326	4291	YML129C	COX14
0.0149	0.0222	5480	YOR269W	PAC1
0.0149	0.0369	4828	YNL195C	YNL195C
0.0149	0.0358	1129	YHR161C	YAP1801
0.0149	0.0241	5219	YOR005C	DNL4
0.0148	0.0303	6031	YPR145W	ASN1
0.0148	0.0256	2696	YGL014W	PUF4
0.0147	0.0328	3726	YLR037C	PAU23
0.0147	0.0340	961	YHL044W	YHL044W
0.0147	0.0313	1345	YIL160C	POT1
0.0146	0.0385	1278	YIL093C	RSM25
0.0146	0.0260	1054	YHR087W	RTC3
0.0146	0.0382	5751	YPL145C	KES1
0.0144	0.0307	4713	YNL080C	EOS1
0.0144	0.0300	579	YCR022C	YCR022C
0.0144	0.0282	5336	YOR124C	UBP2
0.0144	0.0398	3861	YLR172C	DPH5
0.0144	0.0315	3706	YLR017W	MEU1
0.0144	0.0221	78	YAR042W	SWH1
0.0144	0.0337	1673	YKR053C	YSR3
0.0144	0.0237	2005	YDL127W	PCL2
0.0143	0.0246	4449	YMR152W	YIM1
0.0143	0.0358	4627	YMR319C	FET4
0.0143	0.0220	4280	YML118W	NGL3
0.0143	0.0251	1649	YKR029C	SET3
0.0142	0.0254	4526	YMR224C	MRE11
0.0142	0.0367	1790	YFL003C	MSH4
0.0140	0.0327	3823	YLR134W	PDC5
0.0140	0.0242	3955	YLR266C	PDR8
0.0139	0.0309	267	YBR071W	YBR071W
0.0139	0.0342	3182	YGR237C	YGR237C
0.0138	0.0335	853	YER124C	DSE1
0.0138	0.0331	3396	YJL155C	FBP26
0.0137	0.0334	2721	YGL039W	YGL039W
0.0137	0.0347	786	YER055C	HIS1
0.0137	0.0343	694	YEL039C	CYC7
0.0137	0.0210	3960	YLR271W	CMG1
0.0136	0.0253	5442	YOR230W	WTM1
0.0136	0.0366	538	YCL051W	LRE1
0.0136	0.0285	4398	YMR103C	YMR103C
0.0136	0.0222	4423	YMR127C	SAS2
0.0136	0.0217	4052	YLR361C	DCR2
0.0136	0.0227	5761	YPL155C	KIP2
0.0135	0.0306	4265	YML104C	MDM1
0.0135	0.0341	2952	YGR007W	ECT1
0.0135	0.0336	1867	YAL064C-A	TDA8
0.0134	0.0330	6007	YPR121W	THI22
0.0134	0.0289	1994	YDL116W	NUP84
0.0134	0.0309	3729	YLR040C	AFB1
0.0133	0.0315	3723	YLR034C	SMF3
0.0133	0.0346	2388	YDR261C	EXG2
0.0132	0.0322	2547	YDR420W	HKR1
0.0131	0.0293	5378	YOR166C	SWT1
0.0131	0.0303	2932	YGL250W	RMR1
0.0131	0.0351	1482	YKL084W	HOT13
0.0130	0.0310	1279	YIL094C	LYS12
0.0128	0.0248	6229	YPL096C-A	ERI1
0.0128	0.0357	2978	YGR033C	TIM21
0.0128	0.0366	3004	YGR059W	SPR3
0.0128	0.0219	4504	YMR202W	ERG2
0.0128	0.0349	2555	YDR428C	BNA7
0.0127	0.0438	5940	YPR053C	YPR053C
0.0127	0.0325	1695	YKR075C	YKR075C
0.0126	0.0354	5625	YPL019C	VTC3
0.0126	0.0358	4912	YNL279W	PRM1
0.0126	0.0232	944	YHL027W	RIM101
0.0126	0.0348	6077	YPR191W	QCR2
0.0125	0.0281	4447	YMR150C	IMP1
0.0125	0.0354	2431	YDR304C	CPR5
0.0124	0.0284	5145	YOL096C	COQ3
0.0124	0.0305	4558	YMR256C	COX7
0.0124	0.0242	4932	YNL299W	TRF5
0.0124	0.0320	2659	YDR533C	HSP31
0.0124	0.0193	4253	YML095C	RAD10
0.0124	0.0334	177	YBL089W	AVT5
0.0124	0.0324	3756	YLR067C	PET309
0.0123	0.0332	1244	YIL057C	RGI2
0.0122	0.0230	717	YEL062W	NPR2
0.0122	0.0281	374	YBR180W	DTR1
0.0122	0.0340	5835	YPL229W	YPL229W
0.0121	0.0231	1111	YHR143W	DSE2
0.0121	0.0218	5138	YOL089C	HAL9
0.0121	0.0380	2518	YDR391C	YDR391C
0.0120	0.0297	718	YEL063C	CAN1
0.0119	0.0322	1676	YKR056W	TRM2
0.0119	0.0318	5540	YOR328W	PDR10
0.0119	0.0324	5021	YNR049C	MSO1
0.0118	0.0363	809	YER078C	ICP55
0.0117	0.0353	3364	YJL123C	MTC1
0.0117	0.0333	5559	YOR347C	PYK2
0.0116	0.0276	1316	YIL131C	FKH1
0.0116	0.0345	1118	YHR150W	PEX28
0.0115	0.0290	2838	YGL157W	ARI1
0.0115	0.0361	2188	YDR061W	YDR061W
0.0114	0.0364	4047	YLR356W	ATG33
0.0114	0.0380	5743	YPL137C	GIP3
0.0113	0.0334	2453	YDR326C	YSP2
0.0113	0.0367	750	YER019W	ISC1
0.0112	0.0330	2449	YDR322W	MRPL35
0.0112	0.0398	6108	YBL091C-A	SCS22
0.0112	0.0326	4017	YLR326W	YLR326W
0.0111	0.0351	1099	YHR132C	ECM14
0.0111	0.0282	51	YAL055W	PEX22
0.0111	0.0308	4304	YMR009W	ADI1
0.0111	0.0344	4664	YNL030W	HHF2
0.0111	0.0211	2546	YDR419W	RAD30
0.0111	0.0369	489	YBR295W	PCA1
0.0110	0.0234	411	YBR217W	ATG12
0.0110	0.0332	175	YBL087C	RPL23A
0.0110	0.0280	6217	YOL086W-A	MHF1
0.0109	0.0326	1826	YFR035C	YFR035C
0.0109	0.0300	1555	YKL157W	APE2
0.0109	0.0310	623	YCR071C	IMG2
0.0108	0.0373	5938	YPR051W	MAK3
0.0107	0.0306	212	YBR016W	YBR016W
0.0107	0.0342	6107	YER039C-A	YER039C-A
0.0106	0.0308	1671	YKR051W	HFL1
0.0105	0.0310	2678	YER093C-A	AIM11
0.0105	0.0311	1172	YHR204W	MNL1
0.0105	0.0346	1071	YHR104W	GRE3
0.0104	0.0317	5133	YOL084W	PHM7
0.0104	0.0338	3579	YJR117W	STE24
0.0104	0.0211	1773	YFL021W	GAT1
0.0103	0.0317	5659	YPL053C	KTR6
0.0103	0.0314	27	YAL029C	MYO4
0.0103	0.0228	2257	YDR130C	FIN1
0.0102	0.0347	1092	YHR125W	YHR125W
0.0102	0.0228	5383	YOR171C	LCB4
0.0102	0.0199	5409	YOR197W	MCA1
0.0102	0.0233	3724	YLR035C	MLH2
0.0101	0.0340	4530	YMR228W	MTF1
0.0101	0.0262	380	YBR186W	PCH2
0.0100	0.0315	3679	YLL057C	JLP1
0.0098	0.0275	2730	YGL049C	TIF4632
0.0098	0.0281	3637	YLL013C	PUF3
0.0098	0.0364	2312	YDR185C	UPS3
0.0098	0.0299	2501	YDR374C	PHO92
0.0098	0.0348	929	YHL012W	YHL012W
0.0097	0.0332	1128	YHR160C	PEX18
0.0097	0.0325	4422	YMR126C	DLT1
0.0097	0.0255	5091	YOL042W	NGL1
0.0097	0.0376	5863	YPL257W	YPL257W
0.0096	0.0296	3267	YJL023C	PET130
0.0096	0.0359	5171	YOL122C	SMF1
0.0096	0.0308	4382	YMR087W	PDL32
0.0095	0.0339	4760	YNL127W	FAR11
0.0095	0.0328	980	YHR013C	ARD1
0.0094	0.0318	3810	YLR121C	YPS3
0.0094	0.0241	3025	YGR080W	TWF1
0.0094	0.0248	2986	YGR041W	BUD9
0.0093	0.0194	4503	YMR201C	RAD14
0.0093	0.0308	1094	YHR127W	YHR127W
0.0093	0.0298	922	YHL005C	YHL005C
0.0093	0.0385	4200	YML042W	CAT2
0.0093	0.0345	5223	YOR009W	TIR4
0.0092	0.0322	4444	YMR147W	LDO45
0.0090	0.0230	145	YBL057C	PTH2
0.0090	0.0269	3350	YJL107C	YJL107C
0.0090	0.0216	4358	YMR065W	KAR5
0.0089	0.0333	5864	YPL258C	THI21
0.0089	0.0319	4277	YML116W	ATR1
0.0088	0.0364	5008	YNR036C	MRPS12
0.0088	0.0315	2551	YDR424C	DYN2
0.0087	0.0328	4381	YMR086W	SEG1
