Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
0.0286	0.0328	1512	YKL114C	APN1
0.0286	0.0317	4741	YNL108C	YNL108C
0.0286	0.0300	4845	YNL212W	VID27
0.0285	0.0284	3314	YJL071W	ARG2
0.0285	0.0280	1531	YKL133C	RCI50
0.0285	0.0358	1415	YKL017C	HCS1
0.0285	0.0304	560	YCR004C	YCP4
0.0284	0.0345	3999	YLR309C	IMH1
0.0284	0.0354	5495	YOR284W	HUA2
0.0284	0.0324	70	YAR020C	PAU7
0.0283	0.0320	1016	YHR049W	FSH1
0.0283	0.0284	4980	YNR008W	LRO1
0.0283	0.0309	4508	YMR206W	YMR206W
0.0283	0.0325	2195	YDR068W	DOS2
0.0283	0.0290	2375	YDR248C	YDR248C
0.0283	0.0291	4401	YMR106C	YKU80
0.0283	0.0317	2089	YDL210W	UGA4
0.0283	0.0276	1698	YKR078W	YKR078W
0.0282	0.0317	5036	YNR064C	YNR064C
0.0282	0.0284	1505	YKL107W	YKL107W
0.0281	0.0323	1687	YKR067W	GPT2
0.0281	0.0356	408	YBR214W	SDS24
0.0281	0.0379	1488	YKL090W	CUE2
0.0281	0.0300	3853	YLR164W	SHH4
0.0281	0.0322	3582	YJR120W	YJR120W
0.0281	0.0298	2281	YDR155C	CPR1
0.0281	0.0284	5225	YOR011W	AUS1
0.0280	0.0268	5982	YPR096C	YPR096C
0.0280	0.0302	3540	YJR078W	BNA2
0.0280	0.0335	5645	YPL039W	YPL039W
0.0280	0.0328	209	YBR013C	YBR013C
0.0280	0.0336	2627	YDR501W	PLM2
0.0280	0.0299	5770	YPL164C	MLH3
0.0280	0.0317	5480	YOR269W	PAC1
0.0279	0.0355	3359	YJL118W	YJL118W
0.0279	0.0285	5910	YPR023C	EAF3
0.0279	0.0331	5740	YPL134C	ODC1
0.0279	0.0309	5041	YNR069C	BSC5
0.0279	0.0335	3157	YGR212W	SLI1
0.0278	0.0350	5305	YOR093C	CMR2
0.0278	0.0306	4	YAL005C	SSA1
0.0278	0.0307	934	YHL017W	YHL017W
0.0278	0.0317	4085	YLR395C	COX8
0.0278	0.0311	4103	YLR413W	INA1
0.0278	0.0332	4349	YMR056C	AAC1
0.0278	0.0300	4363	YMR070W	MOT3
0.0278	0.0271	4433	YMR136W	GAT2
0.0278	0.0328	4689	YNL055C	POR1
0.0278	0.0277	4697	YNL064C	YDJ1
0.0277	0.0344	5230	YOR016C	ERP4
0.0277	0.0339	4055	YLR364W	GRX8
0.0277	0.0292	842	YER113C	TMN3
0.0277	0.0280	2170	YDR043C	NRG1
0.0277	0.0305	6170	YHR132W-A	IGO2
0.0277	0.0339	5341	YOR129C	AFI1
0.0276	0.0326	919	YHL002W	HSE1
0.0276	0.0307	797	YER066W	RRT13
0.0276	0.0308	4135	YLR445W	GMC2
0.0276	0.0290	2381	YDR254W	CHL4
0.0276	0.0288	1535	YKL137W	CMC1
0.0276	0.0312	1363	YIR007W	EGH1
0.0275	0.0300	4226	YML068W	ITT1
0.0275	0.0317	2383	YDR256C	CTA1
0.0274	0.0249	272	YBR077C	SLM4
0.0274	0.0397	863	YER134C	YER134C
0.0274	0.0291	4779	YNL146W	YNL146W
0.0273	0.0258	3889	YLR200W	YKE2
0.0273	0.0303	120	YBL032W	HEK2
0.0273	0.0273	3506	YJR044C	VPS55
0.0273	0.0320	5107	YOL057W	YOL057W
0.0273	0.0317	5971	YPR084W	YPR084W
0.0273	0.0351	4922	YNL289W	PCL1
0.0273	0.0321	255	YBR059C	AKL1
0.0272	0.0356	2212	YDR085C	AFR1
0.0272	0.0294	1330	YIL145C	PAN6
0.0272	0.0313	5607	YPL001W	HAT1
0.0272	0.0315	2744	YGL063W	PUS2
0.0272	0.0390	2385	YDR258C	HSP78
0.0272	0.0278	1295	YIL110W	HPM1
0.0271	0.0279	2434	YDR307W	PMT7
0.0271	0.0343	5528	YOR316C	COT1
0.0271	0.0319	5441	YOR229W	WTM2
0.0271	0.0308	3602	YJR140C	HIR3
0.0271	0.0336	1063	YHR096C	HXT5
0.0271	0.0269	1664	YKR044W	UIP5
0.0270	0.0297	89	YBL001C	ECM15
0.0270	0.0291	2678	YER093C-A	AIM11
0.0270	0.0260	2856	YGL175C	SAE2
0.0269	0.0327	4119	YLR429W	CRN1
0.0269	0.0299	1196	YIL009W	FAA3
0.0269	0.0308	2548	YDR421W	ARO80
0.0269	0.0313	1847	YFR055W	IRC7
0.0269	0.0335	5242	YOR028C	CIN5
0.0269	0.0333	1273	YIL088C	AVT7
0.0269	0.0288	3369	YJL128C	PBS2
0.0268	0.0349	2023	YDL144C	YDL144C
0.0268	0.0307	3752	YLR063W	BMT6
0.0268	0.0296	699	YEL044W	IES6
0.0268	0.0328	5756	YPL150W	YPL150W
0.0268	0.0353	2261	YDR135C	YCF1
0.0268	0.0305	259	YBR063C	YBR063C
0.0267	0.0304	678	YEL023C	YEL023C
0.0267	0.0316	2897	YGL216W	KIP3
0.0267	0.0285	1093	YHR126C	ANS1
0.0267	0.0305	5875	YPL269W	KAR9
0.0267	0.0313	1438	YKL040C	NFU1
0.0267	0.0330	5741	YPL135W	ISU1
0.0267	0.0349	3738	YLR049C	MLO50
0.0267	0.0234	3362	YJL121C	RPE1
0.0267	0.0278	5374	YOR162C	YRR1
0.0267	0.0295	1891	YDL012C	YDL012C
0.0266	0.0331	5532	YOR320C	GNT1
0.0265	0.0292	517	YCL030C	HIS4
0.0265	0.0318	1394	YIR038C	GTT1
0.0265	0.0307	1816	YFR025C	HIS2
0.0265	0.0239	5828	YPL222W	FMP40
0.0264	0.0268	2106	YDL227C	HO
0.0264	0.0290	4960	YNL327W	EGT2
0.0264	0.0351	4333	YMR037C	MSN2
0.0264	0.0307	3636	YLL012W	YEH1
0.0264	0.0330	1904	YDL025C	RTK1
0.0264	0.0287	1269	YIL084C	SDS3
0.0264	0.0270	5923	YPR036W	VMA13
0.0264	0.0279	3701	YLR012C	YLR012C
0.0263	0.0318	1178	YHR210C	YHR210C
0.0263	0.0317	1495	YKL097C	YKL097C
0.0263	0.0286	366	YBR172C	SMY2
0.0263	0.0265	3202	YGR257C	MTM1
0.0263	0.0332	5765	YPL159C	PET20
0.0263	0.0366	4444	YMR147W	LDO45
0.0263	0.0295	2399	YDR272W	GLO2
0.0262	0.0301	2905	YGL224C	SDT1
0.0262	0.0296	6126	YLR262C-A	TMA7
0.0262	0.0342	3803	YLR114C	AVL9
0.0262	0.0304	2931	YGL249W	ZIP2
0.0261	0.0337	5319	YOR107W	RGS2
0.0261	0.0333	442	YBR248C	HIS7
0.0261	0.0309	4458	YMR159C	ATG16
0.0261	0.0318	5693	YPL087W	YDC1
0.0261	0.0284	4396	YMR101C	SRT1
0.0261	0.0331	3987	YLR297W	YLR297W
0.0261	0.0343	3843	YLR154C	RNH203
0.0261	0.0336	5664	YPL058C	PDR12
0.0260	0.0238	942	YHL025W	SNF6
0.0260	0.0333	5984	YPR098C	TMH18
0.0260	0.0251	5279	YOR066W	MSA1
0.0259	0.0290	4246	YML088W	UFO1
0.0259	0.0327	4018	YLR327C	TMA10
0.0259	0.0275	3441	YJL200C	ACO2
0.0259	0.0302	2807	YGL126W	SCS3
0.0258	0.0298	3371	YJL130C	URA2
0.0258	0.0280	5778	YPL172C	COX10
0.0258	0.0297	391	YBR197C	YBR197C
0.0258	0.0330	2234	YDR107C	TMN2
0.0258	0.0316	5913	YPR026W	ATH1
0.0257	0.0331	4362	YMR069W	NAT4
0.0257	0.0281	3364	YJL123C	MTC1
0.0257	0.0285	358	YBR164C	ARL1
0.0257	0.0301	3126	YGR181W	TIM13
0.0257	0.0346	5806	YPL200W	CSM4
0.0256	0.0359	5390	YOR178C	GAC1
0.0256	0.0303	1926	YDL048C	STP4
0.0256	0.0308	4973	YNR001C	CIT1
0.0256	0.0303	928	YHL011C	PRS3
0.0256	0.0379	1047	YHR080C	LAM4
0.0256	0.0322	2055	YDL176W	IPF1
0.0255	0.0316	913	YER186C	YER186C
0.0255	0.0285	381	YBR187W	GDT1
0.0255	0.0305	5820	YPL214C	THI6
0.0255	0.0283	4225	YML067C	ERV41
0.0255	0.0327	5039	YNR067C	DSE4
0.0255	0.0275	5733	YPL127C	HHO1
0.0254	0.0271	2205	YDR078C	SHU2
0.0254	0.0356	5500	YOR289W	YOR289W
0.0254	0.0352	5654	YPL048W	CAM1
0.0254	0.0299	4133	YLR443W	ECM7
0.0254	0.0375	1388	YIR032C	DAL3
0.0253	0.0358	5124	YOL075C	YOL075C
0.0253	0.0373	1259	YIL072W	HOP1
0.0253	0.0290	4054	YLR363C	NMD4
0.0253	0.0258	541	YCL055W	KAR4
0.0253	0.0309	811	YER080W	AIM9
0.0253	0.0282	2274	YDR148C	KGD2
0.0252	0.0298	712	YEL057C	SDD1
0.0252	0.0288	910	YER183C	FAU1
0.0252	0.0274	135	YBL047C	EDE1
0.0252	0.0329	3781	YLR092W	SUL2
0.0252	0.0328	3477	YJR011C	YJR011C
0.0251	0.0350	6041	YPR155C	NCA2
0.0251	0.0256	21	YAL023C	PMT2
0.0250	0.0309	2185	YDR058C	TGL2
0.0250	0.0300	4536	YMR234W	RNH1
0.0250	0.0317	2389	YDR262W	YDR262W
0.0250	0.0284	924	YHL007C	STE20
0.0249	0.0294	4428	YMR132C	JLP2
0.0249	0.0272	4377	YMR083W	ADH3
0.0249	0.0337	3990	YLR300W	EXG1
0.0249	0.0273	1380	YIR024C	INA22
0.0249	0.0301	2198	YDR071C	PAA1
0.0248	0.0270	3015	YGR070W	ROM1
0.0248	0.0353	2845	YGL164C	YRB30
0.0248	0.0347	5544	YOR332W	VMA4
0.0248	0.0293	27	YAL029C	MYO4
0.0247	0.0297	1810	YFR018C	YFR018C
0.0247	0.0301	5809	YPL203W	TPK2
0.0247	0.0318	5502	YOR291W	YPK9
0.0247	0.0300	4112	YLR422W	DCK1
0.0247	0.0304	1681	YKR061W	KTR2
0.0246	0.0300	2402	YDR275W	BSC2
0.0246	0.0266	3597	YJR135C	MCM22
0.0245	0.0293	4470	YMR171C	EAR1
0.0245	0.0279	3679	YLL057C	JLP1
0.0245	0.0339	4793	YNL160W	YGP1
0.0244	0.0313	3332	YJL089W	SIP4
0.0244	0.0303	514	YCL027W	FUS1
0.0244	0.0276	4281	YML119W	YML119W
0.0244	0.0320	579	YCR022C	YCR022C
0.0244	0.0318	3439	YJL198W	PHO90
0.0244	0.0342	5037	YNR065C	YNR065C
0.0244	0.0234	199	YBR003W	COQ1
0.0243	0.0302	5378	YOR166C	SWT1
0.0243	0.0297	6058	YPR172W	YPR172W
0.0243	0.0310	4824	YNL191W	DUG3
0.0243	0.0287	5354	YOR142W	LSC1
0.0243	0.0283	2549	YDR422C	SIP1
0.0243	0.0331	3796	YLR107W	REX3
0.0243	0.0303	1391	YIR035C	NRE1
0.0242	0.0325	3175	YGR230W	BNS1
0.0242	0.0297	629	YCR081W	SRB8
0.0242	0.0310	4776	YNL143C	YNL143C
0.0242	0.0311	1527	YKL129C	MYO3
0.0241	0.0300	5162	YOL113W	SKM1
0.0241	0.0351	765	YER034W	YER034W
0.0241	0.0356	2973	YGR028W	MSP1
0.0240	0.0313	2014	YDL135C	RDI1
0.0240	0.0355	2097	YDL218W	YDL218W
0.0240	0.0319	4903	YNL270C	ALP1
0.0240	0.0259	2796	YGL115W	SNF4
0.0240	0.0323	832	YER101C	AST2
0.0239	0.0339	3975	YLR286C	CTS1
0.0239	0.0244	4772	YNL139C	THO2
0.0238	0.0345	3086	YGR141W	VPS62
0.0238	0.0317	5105	YOL055C	THI20
0.0238	0.0379	5313	YOR101W	RAS1
0.0238	0.0271	4381	YMR086W	SEG1
0.0237	0.0288	1106	YHR139C	SPS100
0.0237	0.0361	1309	YIL124W	AYR1
0.0237	0.0340	4405	YMR110C	HFD1
0.0237	0.0249	46	YAL048C	GEM1
0.0237	0.0284	3205	YGR260W	TNA1
0.0237	0.0350	2289	YDR163W	CWC15
0.0237	0.0311	5109	YOL059W	GPD2
0.0236	0.0324	798	YER067W	RGI1
0.0236	0.0328	4477	YMR176W	ECM5
0.0235	0.0339	4139	YLR449W	FPR4
0.0235	0.0338	1354	YIL173W	VTH1
0.0235	0.0329	56	YAL061W	BDH2
0.0235	0.0317	1748	YFL047W	RGD2
0.0234	0.0261	3450	YJL209W	CBP1
0.0234	0.0359	2078	YDL199C	YDL199C
0.0234	0.0302	909	YER182W	FMP10
0.0234	0.0274	812	YER081W	SER3
0.0234	0.0380	2448	YDR321W	ASP1
0.0234	0.0310	1174	YHR206W	SKN7
0.0234	0.0344	295	YBR101C	FES1
0.0234	0.0319	3083	YGR138C	TPO2
0.0233	0.0260	4331	YMR035W	IMP2
0.0233	0.0334	1999	YDL121C	EXP1
0.0233	0.0270	778	YER047C	SAP1
0.0233	0.0278	4387	YMR092C	AIP1
0.0232	0.0271	1859	YAR002C-A	ERP1
0.0232	0.0323	5807	YPL201C	YIG1
0.0232	0.0301	4194	YML035C	AMD1
0.0232	0.0310	3537	YJR075W	HOC1
0.0232	0.0315	2382	YDR255C	RMD5
0.0232	0.0374	3593	YJR131W	MNS1
0.0231	0.0309	1128	YHR160C	PEX18
0.0231	0.0314	3868	YLR179C	YLR179C
0.0231	0.0319	2827	YGL146C	RRT6
0.0231	0.0306	1710	YKR090W	PXL1
0.0231	0.0289	4315	YMR020W	FMS1
0.0230	0.0297	4788	YNL155W	CUZ1
0.0230	0.0300	3514	YJR052W	RAD7
0.0230	0.0349	4042	YLR351C	NIT3
0.0230	0.0323	416	YBR222C	PCS60
0.0230	0.0309	5053	YOL004W	SIN3
0.0229	0.0278	1054	YHR087W	RTC3
0.0229	0.0355	1656	YKR036C	CAF4
0.0229	0.0334	3155	YGR210C	YGR210C
0.0229	0.0270	1324	YIL139C	REV7
0.0229	0.0338	5701	YPL095C	EEB1
0.0228	0.0288	1385	YIR029W	DAL2
0.0228	0.0339	1625	YKR005C	YKR005C
0.0228	0.0304	1784	YFL010C	WWM1
0.0228	0.0323	5777	YPL171C	OYE3
0.0228	0.0341	2656	YDR530C	APA2
0.0228	0.0341	1852	YHR079C-A	SAE3
0.0228	0.0270	1994	YDL116W	NUP84
0.0228	0.0304	479	YBR285W	YBR285W
0.0227	0.0309	335	YBR141C	BMT2
0.0227	0.0311	5625	YPL019C	VTC3
0.0227	0.0340	671	YEL016C	NPP2
0.0227	0.0343	5687	YPL081W	RPS9A
0.0227	0.0318	5112	YOL062C	APM4
0.0227	0.0289	4208	YML051W	GAL80
0.0226	0.0295	578	YCR021C	HSP30
0.0226	0.0313	2789	YGL108C	YGL108C
0.0226	0.0352	693	YEL038W	UTR4
0.0226	0.0342	3982	YLR292C	SEC72
0.0225	0.0346	1678	YKR058W	GLG1
0.0225	0.0269	1548	YKL150W	MCR1
0.0225	0.0347	1403	YKL005C	BYE1
0.0225	0.0257	51	YAL055W	PEX22
0.0225	0.0296	2924	YGL242C	YGL242C
0.0225	0.0337	5481	YOR270C	VPH1
0.0225	0.0359	3739	YLR050C	EMA19
0.0225	0.0357	4626	YMR318C	ADH6
0.0224	0.0264	3271	YJL027C	YJL027C
0.0224	0.0325	5000	YNR028W	CPR8
0.0224	0.0217	5819	YPL213W	LEA1
0.0224	0.0343	5598	YOR386W	PHR1
0.0224	0.0376	4644	YNL010W	PYP1
0.0224	0.0358	3560	YJR098C	YJR098C
0.0223	0.0330	920	YHL003C	LAG1
0.0223	0.0337	5825	YPL219W	PCL8
0.0223	0.0308	5527	YOR315W	SFG1
0.0223	0.0265	2603	YDR477W	SNF1
0.0222	0.0330	3682	YLL060C	GTT2
0.0222	0.0250	1851	YKL096W-A	CWP2
0.0222	0.0356	3831	YLR142W	PUT1
0.0222	0.0274	5697	YPL091W	GLR1
0.0222	0.0288	646	YCR098C	GIT1
0.0222	0.0371	1298	YIL113W	SDP1
0.0222	0.0344	2265	YDR139C	RUB1
0.0222	0.0244	22	YAL024C	LTE1
0.0222	0.0313	1082	YHR115C	DMA1
0.0221	0.0323	5231	YOR017W	PET127
0.0221	0.0359	5866	YPL260W	CUB1
0.0221	0.0289	5280	YOR067C	ALG8
0.0221	0.0315	374	YBR180W	DTR1
0.0221	0.0335	2092	YDL213C	NOP6
0.0221	0.0350	1652	YKR032W	YKR032W
0.0221	0.0300	5161	YOL112W	MSB4
0.0220	0.0329	1014	YHR047C	AAP1
0.0220	0.0262	3583	YJR121W	ATP2
0.0220	0.0310	2193	YDR066C	RTR2
0.0220	0.0331	3913	YLR224W	UCC1
0.0220	0.0326	1342	YIL157C	COA1
0.0220	0.0320	5110	YOL060C	MAM3
0.0220	0.0339	2413	YDR286C	MGP12
0.0220	0.0270	4850	YNL217W	PPN2
0.0219	0.0321	5680	YPL074W	YTA6
0.0219	0.0330	5389	YOR177C	MPC54
0.0219	0.0321	2344	YDR217C	RAD9
0.0219	0.0338	1753	YFL041W	FET5
0.0219	0.0305	3998	YLR308W	CDA2
0.0218	0.0342	3348	YJL105W	SET4
0.0218	0.0268	5556	YOR344C	TYE7
0.0217	0.0295	5729	YPL123C	RNY1
0.0217	0.0310	268	YBR072W	HSP26
0.0217	0.0295	1630	YKR010C	TOF2
0.0217	0.0268	889	YER162C	RAD4
0.0217	0.0288	2149	YDR022C	ATG31
0.0216	0.0315	3680	YLL058W	YLL058W
0.0216	0.0310	1121	YHR153C	SPO16
0.0216	0.0303	3769	YLR080W	EMP46
0.0216	0.0296	4481	YMR180C	CTL1
0.0216	0.0408	2602	YDR476C	YDR476C
0.0216	0.0316	1805	YFR013W	IOC3
0.0216	0.0332	2065	YDL186W	YDL186W
0.0216	0.0316	3973	YLR284C	ECI1
0.0216	0.0268	467	YBR273C	UBX7
0.0216	0.0252	1365	YIR009W	MSL1
0.0216	0.0293	1798	YFR006W	YFR006W
0.0215	0.0330	201	YBR005W	RCR1
0.0215	0.0313	4382	YMR087W	PDL32
0.0215	0.0305	5588	YOR376W	YOR376W
0.0215	0.0288	3908	YLR219W	MSC3
0.0214	0.0359	890	YER163C	GCG1
0.0214	0.0311	806	YER075C	PTP3
0.0214	0.0332	1210	YIL023C	YKE4
0.0213	0.0329	2611	YDR485C	VPS72
0.0213	0.0324	1207	YIL020C	HIS6
0.0213	0.0364	103	YBL015W	ACH1
0.0213	0.0257	5739	YPL133C	RDS2
0.0213	0.0336	949	YHL032C	GUT1
0.0213	0.0296	3748	YLR059C	REX2
0.0213	0.0324	1800	YFR008W	FAR7
0.0213	0.0284	5512	YOR301W	RAX1
0.0213	0.0266	627	YCR076C	FUB1
0.0213	0.0279	1987	YDL109C	YDL109C
0.0212	0.0314	5120	YOL070C	NBA1
0.0212	0.0338	3177	YGR232W	NAS6
0.0212	0.0339	5873	YPL267W	ACM1
0.0212	0.0320	4259	YML100W	TSL1
0.0211	0.0288	6407	YML100W-A	YML100W-A
0.0211	0.0311	519	YCL032W	STE50
0.0211	0.0319	3972	YLR283W	PUT7
0.0211	0.0302	1969	YDL091C	UBX3
0.0210	0.0291	2217	YDR090C	ILT1
0.0210	0.0306	4290	YML128C	MSC1
0.0210	0.0316	6078	YPR192W	AQY1
0.0210	0.0331	764	YER033C	ZRG8
0.0210	0.0274	4558	YMR256C	COX7
0.0210	0.0369	4908	YNL275W	BOR1
0.0209	0.0274	2932	YGL250W	RMR1
0.0209	0.0284	4310	YMR015C	ERG5
0.0209	0.0249	955	YHL038C	CBP2
0.0208	0.0265	250	YBR054W	YRO2
0.0208	0.0344	1131	YHR163W	SOL3
0.0208	0.0307	5420	YOR208W	PTP2
0.0208	0.0320	4996	YNR024W	MPP6
0.0208	0.0318	1320	YIL135C	VHS2
0.0207	0.0293	3712	YLR023C	IZH3
0.0207	0.0337	1709	YKR089C	TGL4
0.0207	0.0263	1608	YKL213C	DOA1
0.0207	0.0290	3152	YGR207C	CIR1
0.0206	0.0278	1460	YKL062W	MSN4
0.0206	0.0319	4200	YML042W	CAT2
0.0205	0.0307	1413	YKL015W	PUT3
0.0205	0.0304	3867	YLR178C	TFS1
0.0204	0.0342	3726	YLR037C	PAU23
0.0204	0.0347	1167	YHR199C	AIM46
0.0204	0.0319	3263	YJL016W	TPH3
0.0203	0.0316	5235	YOR021C	SFM1
0.0203	0.0324	5579	YOR367W	SCP1
0.0203	0.0295	834	YER103W	SSA4
0.0203	0.0373	3303	YJL060W	BNA3
0.0202	0.0309	4766	YNL133C	FYV6
0.0202	0.0321	3485	YJR019C	TES1
0.0202	0.0330	5529	YOR317W	FAA1
0.0202	0.0385	3350	YJL107C	YJL107C
0.0202	0.0346	5003	YNR031C	SSK2
0.0202	0.0337	3274	YJL030W	MAD2
0.0202	0.0306	231	YBR035C	PDX3
0.0202	0.0361	2814	YGL133W	ITC1
0.0202	0.0363	6085	YPR199C	ARR1
0.0201	0.0343	5719	YPL113C	YPL113C
0.0201	0.0329	4324	YMR029C	FAR8
0.0201	0.0261	424	YBR230C	OM14
0.0201	0.0298	5004	YNR032W	PPG1
0.0201	0.0364	4535	YMR233W	TRI1
0.0201	0.0297	2526	YDR399W	HPT1
0.0201	0.0271	1498	YKL100C	YPF1
0.0201	0.0316	2710	YGL028C	SCW11
0.0200	0.0313	1059	YHR092C	HXT4
0.0200	0.0293	5870	YPL264C	YPL264C
0.0200	0.0299	1555	YKL157W	APE2
0.0200	0.0309	694	YEL039C	CYC7
0.0200	0.0296	1697	YKR077W	MSA2
0.0200	0.0307	5966	YPR079W	MRL1
0.0200	0.0359	319	YBR125C	PTC4
0.0200	0.0362	4716	YNL083W	SAL1
0.0200	0.0306	580	YCR023C	YCR023C
0.0199	0.0356	1482	YKL084W	HOT13
0.0199	0.0300	2908	YGL226W	MTC3
0.0199	0.0306	4045	YLR354C	TAL1
0.0199	0.0291	5516	YOR304W	ISW2
0.0199	0.0339	2731	YGL050W	TYW3
0.0198	0.0323	4017	YLR326W	YLR326W
0.0198	0.0261	5655	YPL049C	DIG1
0.0198	0.0306	2000	YDL122W	UBP1
0.0198	0.0273	2327	YDR200C	VPS64
0.0198	0.0356	1634	YKR014C	YPT52
0.0198	0.0293	1774	YFL020C	PAU5
0.0197	0.0351	1242	YIL055C	YIL055C
0.0197	0.0318	4490	YMR189W	GCV2
0.0197	0.0301	4879	YNL246W	VPS75
0.0196	0.0316	1867	YAL064C-A	TDA8
0.0196	0.0310	2848	YGL167C	PMR1
0.0196	0.0327	117	YBL029W	YBL029W
0.0196	0.0330	5540	YOR328W	PDR10
0.0196	0.0358	6107	YER039C-A	YER039C-A
0.0196	0.0292	4705	YNL072W	RNH201
0.0196	0.0314	2861	YGL180W	ATG1
0.0196	0.0321	4476	YMR175W	SIP18
0.0195	0.0276	2616	YDR490C	PKH1
0.0195	0.0315	107	YBL019W	APN2
0.0195	0.0251	2541	YDR414C	ERD1
0.0194	0.0355	6040	YPR154W	PIN3
0.0194	0.0358	5716	YPL110C	GDE1
0.0194	0.0318	3782	YLR093C	NYV1
0.0194	0.0270	1525	YKL127W	PGM1
0.0194	0.0322	2083	YDL204W	RTN2
0.0194	0.0346	5627	YPL021W	ECM23
0.0194	0.0301	5165	YOL116W	MSN1
0.0194	0.0257	3251	YJL004C	SYS1
0.0193	0.0318	4760	YNL127W	FAR11
0.0193	0.0278	2911	YGL229C	SAP4
0.0193	0.0328	1809	YFR017C	IGD1
0.0193	0.0325	6038	YPR152C	URN1
0.0193	0.0290	4966	YNL333W	SNZ2
0.0193	0.0302	4754	YNL121C	TOM70
0.0192	0.0319	5312	YOR100C	CRC1
0.0192	0.0340	2236	YDR109C	YDR109C
0.0192	0.0335	417	YBR223C	TDP1
0.0192	0.0321	1470	YKL072W	STB6
0.0192	0.0281	4466	YMR167W	MLH1
0.0192	0.0325	5063	YOL014W	YOL014W
0.0192	0.0260	5639	YPL033C	SRL4
0.0192	0.0344	3544	YJR083C	ACF4
0.0191	0.0306	2889	YGL208W	SIP2
0.0191	0.0274	1194	YIL007C	NAS2
0.0190	0.0277	3798	YLR109W	AHP1
0.0190	0.0287	513	YCL025C	AGP1
0.0190	0.0332	4882	YNL249C	MPA43
0.0190	0.0283	4528	YMR226C	YMR226C
0.0189	0.0364	5549	YOR337W	TEA1
0.0189	0.0344	1992	YDL114W	YDL114W
0.0189	0.0339	2607	YDR481C	PHO8
0.0188	0.0337	5160	YOL111C	MDY2
0.0188	0.0325	1558	YKL161C	KDX1
0.0188	0.0329	3976	YLR287C	YLR287C
0.0188	0.0323	1344	YIL159W	BNR1
0.0188	0.0340	246	YBR050C	REG2
0.0188	0.0326	3651	YLL029W	FRA1
0.0187	0.0304	1549	YKL151C	NNR2
0.0187	0.0321	1857	YER019C-A	SBH2
0.0187	0.0296	2840	YGL159W	YGL159W
0.0187	0.0288	3466	YJR001W	AVT1
0.0186	0.0303	2098	YDL219W	DTD1
0.0186	0.0309	5955	YPR068C	HOS1
0.0186	0.0356	3098	YGR153W	YGR153W
0.0185	0.0282	4102	YLR412W	BER1
0.0185	0.0337	4312	YMR017W	SPO20
0.0185	0.0271	1351	YIL166C	SOA1
0.0185	0.0294	1603	YKL208W	CBT1
0.0185	0.0295	1559	YKL162C	YKL162C
0.0185	0.0278	3272	YJL028W	YJL028W
0.0184	0.0303	5147	YOL098C	SDD3
0.0184	0.0386	4004	YLR313C	SPH1
0.0184	0.0288	3690	YLR001C	YLR001C
0.0184	0.0302	5236	YOR022C	DDL1
0.0184	0.0254	5157	YOL108C	INO4
0.0184	0.0306	2977	YGR032W	GSC2
0.0184	0.0341	2740	YGL059W	PKP2
0.0184	0.0222	2486	YDR359C	EAF1
0.0182	0.0337	515	YCL028W	RNQ1
0.0182	0.0311	1988	YDL110C	TMA17
0.0182	0.0295	5836	YPL230W	USV1
0.0182	0.0276	3074	YGR129W	SYF2
0.0181	0.0279	5387	YOR175C	ALE1
0.0181	0.0327	1002	YHR035W	NEL1
0.0181	0.0303	1261	YIL074C	SER33
0.0180	0.0314	2714	YGL032C	AGA2
0.0180	0.0302	4002	YLR312C	ATG39
0.0180	0.0297	3078	YGR133W	PEX4
0.0179	0.0325	888	YER161C	SPT2
0.0179	0.0285	2988	YGR043C	NQM1
0.0179	0.0367	880	YER152C	YER152C
0.0179	0.0321	1707	YKR087C	OMA1
0.0179	0.0326	177	YBL089W	AVT5
0.0179	0.0273	2619	YDR493W	MZM1
0.0178	0.0340	4763	YNL130C	CPT1
0.0178	0.0274	50	YAL054C	ACS1
0.0178	0.0216	3335	YJL092W	SRS2
0.0178	0.0339	3232	YGR288W	MAL13
0.0178	0.0348	5245	YOR032C	HMS1
0.0178	0.0248	5614	YPL008W	CHL1
0.0178	0.0294	1467	YKL069W	YKL069W
0.0177	0.0316	3810	YLR121C	YPS3
0.0177	0.0274	25	YAL027W	SAW1
0.0176	0.0322	3646	YLL024C	SSA2
0.0176	0.0292	1631	YKR011C	YKR011C
0.0176	0.0316	4938	YNL305C	BXI1
0.0176	0.0274	1310	YIL125W	KGD1
0.0175	0.0297	264	YBR068C	BAP2
0.0175	0.0325	1152	YHR184W	SSP1
0.0174	0.0329	3896	YLR207W	HRD3
0.0174	0.0326	1596	YKL201C	MNN4
0.0174	0.0373	4230	YML072C	TCB3
0.0174	0.0343	4967	YNL334C	SNO2
0.0173	0.0334	5265	YOR052C	TMC1
0.0173	0.0344	4835	YNL202W	SPS19
0.0173	0.0319	2538	YDR411C	DFM1
0.0173	0.0367	625	YCR073C	SSK22
0.0173	0.0288	4091	YLR401C	DUS3
0.0173	0.0318	1742	YFL053W	DAK2
0.0173	0.0301	4612	YMR306W	FKS3
0.0173	0.0312	1296	YIL111W	COX5B
0.0173	0.0311	1528	YKL130C	SHE2
0.0172	0.0229	4503	YMR201C	RAD14
0.0172	0.0341	5426	YOR214C	SPR2
0.0172	0.0266	5851	YPL245W	YPL245W
