Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
0.0064	0.0280	2938	YGL256W	ADH4
0.0064	0.0234	5482	YOR271C	FSF1
0.0064	0.0172	253	YBR057C	MUM2
0.0064	0.0246	5378	YOR166C	SWT1
0.0064	0.0298	2169	YDR042C	YDR042C
0.0064	0.0293	2378	YDR251W	PAM1
0.0064	0.0261	5074	YOL025W	LAG2
0.0064	0.0278	4345	YMR052W	FAR3
0.0063	0.0222	820	YER089C	PTC2
0.0063	0.0248	1093	YHR126C	ANS1
0.0063	0.0282	514	YCL027W	FUS1
0.0062	0.0218	2549	YDR422C	SIP1
0.0062	0.0243	2121	YDL242W	YDL242W
0.0061	0.0201	3097	YGR152C	RSR1
0.0061	0.0291	2601	YDR475C	JIP4
0.0061	0.0292	4482	YMR181C	YMR181C
0.0060	0.0259	107	YBL019W	APN2
0.0060	0.0295	4378	YMR084W	YMR084W
0.0060	0.0219	2839	YGL158W	RCK1
0.0060	0.0228	1718	YKR098C	UBP11
0.0059	0.0253	765	YER034W	YER034W
0.0059	0.0289	5250	YOR037W	CYC2
0.0059	0.0311	2038	YDL159W	STE7
0.0059	0.0238	1547	YKL149C	DBR1
0.0059	0.0201	1558	YKL161C	KDX1
0.0059	0.0206	3634	YLL010C	PSR1
0.0058	0.0268	3916	YLR227C	ADY4
0.0058	0.0255	4105	YLR415C	YLR415C
0.0058	0.0287	4103	YLR413W	INA1
0.0058	0.0266	2156	YDR029W	YDR029W
0.0058	0.0246	3673	YLL051C	FRE6
0.0058	0.0258	4646	YNL012W	SPO1
0.0058	0.0181	5715	YPL109C	MCO76
0.0058	0.0289	5098	YOL049W	GSH2
0.0058	0.0238	2456	YDR329C	PEX3
0.0057	0.0227	6011	YPR125W	YLH47
0.0057	0.0211	1781	YFL013C	IES1
0.0057	0.0284	2527	YDR400W	URH1
0.0057	0.0293	3990	YLR300W	EXG1
0.0056	0.0217	5265	YOR052C	TMC1
0.0056	0.0262	5753	YPL147W	PXA1
0.0055	0.0245	3075	YGR130C	YGR130C
0.0054	0.0223	1091	YHR124W	NDT80
0.0054	0.0204	4055	YLR364W	GRX8
0.0054	0.0210	2439	YDR312W	SSF2
0.0053	0.0250	5052	YOL003C	PFA4
0.0053	0.0228	5546	YOR334W	MRS2
0.0053	0.0290	4385	YMR090W	YMR090W
0.0052	0.0291	5888	YPR001W	CIT3
0.0052	0.0336	4285	YML123C	PHO84
0.0052	0.0264	589	YCR032W	BPH1
0.0052	0.0209	2095	YDL216C	RRI1
0.0051	0.0315	21	YAL023C	PMT2
0.0050	0.0258	4479	YMR178W	FPY1
0.0049	0.0239	3281	YJL037W	IRC18
0.0049	0.0266	4150	YLR460C	YLR460C
0.0049	0.0289	4002	YLR312C	ATG39
0.0048	0.0283	4555	YMR253C	YMR253C
0.0048	0.0328	1817	YFR026C	ULI1
0.0048	0.0253	5904	YPR017C	DSS4
0.0047	0.0287	5515	YOR304C-A	BIL1
0.0047	0.0242	1194	YIL007C	NAS2
0.0047	0.0292	1900	YDL021W	GPM2
0.0047	0.0227	1372	YIR016W	YIR016W
0.0046	0.0283	5438	YOR226C	ISU2
0.0046	0.0289	2821	YGL140C	YGL140C
0.0046	0.0285	6114	YDR034W-B	YDR034W-B
0.0046	0.0279	5971	YPR084W	YPR084W
0.0046	0.0273	5697	YPL091W	GLR1
0.0046	0.0256	3544	YJR083C	ACF4
0.0045	0.0247	527	YCL040W	GLK1
0.0045	0.0255	293	YBR098W	MMS4
0.0044	0.0260	2586	YDR459C	PFA5
0.0044	0.0236	2928	YGL246C	RAI1
0.0044	0.0331	3476	YJR010W	MET3
0.0044	0.0216	5660	YPL054W	LEE1
0.0043	0.0274	912	YER185W	PUG1
0.0043	0.0211	4492	YMR191W	SPG5
0.0042	0.0215	1780	YFL014W	HSP12
0.0042	0.0239	5523	YOR311C	DGK1
0.0042	0.0328	457	YBR263W	SHM1
0.0042	0.0249	943	YHL026C	YHL026C
0.0041	0.0301	2036	YDL157C	YDL157C
0.0041	0.0188	2567	YDR440W	DOT1
0.0041	0.0206	5131	YOL082W	ATG19
0.0041	0.0221	794	YER063W	THO1
0.0041	0.0197	2462	YDR335W	MSN5
0.0041	0.0261	4610	YMR305C	SCW10
0.0041	0.0267	3453	YJL212C	OPT1
0.0040	0.0210	1805	YFR013W	IOC3
0.0040	0.0198	5550	YOR338W	YOR338W
0.0040	0.0208	5255	YOR042W	CUE5
0.0039	0.0349	2551	YDR424C	DYN2
0.0039	0.0286	3854	YLR165C	PUS5
0.0039	0.0232	1782	YFL012W	YFL012W
0.0039	0.0283	1239	YIL052C	RPL34B
0.0039	0.0253	3309	YJL066C	MPM1
0.0039	0.0273	4136	YLR446W	YLR446W
0.0038	0.0253	4816	YNL183C	NPR1
0.0038	0.0249	252	YBR056W	MRX18
0.0037	0.0275	4161	YML004C	GLO1
0.0036	0.0279	4827	YNL194C	YNL194C
0.0035	0.0270	4303	YMR008C	PLB1
0.0035	0.0258	1707	YKR087C	OMA1
0.0035	0.0236	3726	YLR037C	PAU23
0.0035	0.0257	1342	YIL157C	COA1
0.0034	0.0232	4551	YMR250W	GAD1
0.0034	0.0283	4790	YNL157W	IGO1
0.0033	0.0217	577	YCR020C-A	MAK31
0.0033	0.0278	2631	YDR505C	PSP1
0.0033	0.0222	4080	YLR389C	STE23
0.0032	0.0256	1241	YIL054W	YIL054W
0.0032	0.0312	4237	YML079W	YML079W
0.0031	0.0310	2383	YDR256C	CTA1
0.0031	0.0252	210	YBR014C	GRX7
0.0031	0.0249	2078	YDL199C	YDL199C
0.0031	0.0204	5236	YOR022C	DDL1
0.0031	0.0253	218	YBR022W	POA1
0.0031	0.0183	5558	YOR346W	REV1
0.0030	0.0232	93	YBL005W	PDR3
0.0030	0.0230	26	YAL028W	FRT2
0.0030	0.0269	1122	YHR154W	RTT107
0.0030	0.0223	5527	YOR315W	SFG1
0.0030	0.0213	1505	YKL107W	YKL107W
0.0029	0.0260	707	YEL052W	AFG1
0.0029	0.0279	2336	YDR209C	YDR209C
0.0029	0.0212	5785	YPL179W	PPQ1
0.0028	0.0325	4681	YNL047C	SLM2
0.0028	0.0314	961	YHL044W	YHL044W
0.0028	0.0208	2622	YDR496C	PUF6
0.0028	0.0268	191	YBL103C	RTG3
0.0027	0.0310	1623	YKR003W	OSH6
0.0027	0.0206	2157	YDR030C	RAD28
0.0027	0.0248	566	YCR010C	ADY2
0.0027	0.0248	2436	YDR309C	GIC2
0.0026	0.0267	672	YEL017W	GTT3
0.0026	0.0230	4122	YLR432W	IMD3
0.0026	0.0270	3077	YGR132C	PHB1
0.0026	0.0247	5528	YOR316C	COT1
0.0026	0.0270	3766	YLR077W	FMP25
0.0025	0.0194	5245	YOR032C	HMS1
0.0025	0.0182	1829	YFR038W	IRC5
0.0025	0.0159	5773	YPL167C	REV3
0.0023	0.0256	1370	YIR014W	VLD1
0.0023	0.0233	5237	YOR023C	AHC1
0.0022	0.0283	5677	YPL071C	YPL071C
0.0022	0.0243	3182	YGR237C	YGR237C
0.0022	0.0221	2860	YGL179C	TOS3
0.0022	0.0216	2890	YGL209W	MIG2
0.0021	0.0265	1253	YIL066C	RNR3
0.0021	0.0268	5243	YOR029W	YOR029W
0.0021	0.0204	3034	YGR089W	NNF2
0.0021	0.0260	287	YBR092C	PHO3
0.0021	0.0350	1681	YKR061W	KTR2
0.0020	0.0226	889	YER162C	RAD4
0.0019	0.0188	4139	YLR449W	FPR4
0.0018	0.0222	4503	YMR201C	RAD14
0.0018	0.0290	1145	YHR177W	ROF1
0.0018	0.0253	3920	YLR231C	BNA5
0.0018	0.0277	560	YCR004C	YCP4
0.0018	0.0254	1675	YKR055W	RHO4
0.0017	0.0251	1425	YKL027W	TCD2
0.0017	0.0272	5683	YPL077C	YPL077C
0.0017	0.0245	3724	YLR035C	MLH2
0.0016	0.0239	117	YBL029W	YBL029W
0.0016	0.0337	3663	YLL041C	SDH2
0.0015	0.0213	2149	YDR022C	ATG31
0.0015	0.0259	5392	YOR180C	DCI1
0.0015	0.0260	5596	YOR384W	FRE5
0.0015	0.0195	1528	YKL130C	SHE2
0.0015	0.0193	5727	YPL121C	MEI5
0.0015	0.0269	3175	YGR230W	BNS1
0.0015	0.0235	5774	YPL168W	MRX4
0.0015	0.0271	3148	YGR203W	YCH1
0.0014	0.0226	3935	YLR246W	ERF2
0.0014	0.0206	1357	YIR001C	SGN1
0.0013	0.0236	1358	YIR002C	MPH1
0.0012	0.0244	534	YCL047C	POF1
0.0012	0.0225	183	YBL095W	MRX3
0.0012	0.0330	1045	YHR078W	YHR078W
0.0011	0.0223	12	YAL014C	SYN8
0.0011	0.0275	649	YCR101C	YCR101C
0.0011	0.0258	3285	YJL042W	MHP1
0.0011	0.0292	1700	YKR080W	MTD1
0.0010	0.0218	1317	YIL132C	CSM2
0.0010	0.0266	3648	YLL026W	HSP104
0.0010	0.0310	5044	YNR072W	HXT17
0.0009	0.0175	5139	YOL090W	MSH2
0.0009	0.0303	2205	YDR078C	SHU2
0.0009	0.0205	2861	YGL180W	ATG1
0.0009	0.0269	3359	YJL118W	YJL118W
0.0008	0.0263	5037	YNR065C	YNR065C
0.0008	0.0298	4159	YML002W	YML002W
0.0007	0.0250	1129	YHR161C	YAP1801
0.0007	0.0236	5560	YOR348C	PUT4
0.0006	0.0211	2903	YGL222C	EDC1
0.0006	0.0253	4208	YML051W	GAL80
0.0006	0.0306	1627	YKR007W	MEH1
0.0005	0.0405	4291	YML129C	COX14
0.0005	0.0310	922	YHL005C	YHL005C
0.0004	0.0267	5402	YOR190W	SPR1
0.0004	0.0271	2198	YDR071C	PAA1
0.0004	0.0194	2703	YGL021W	ALK1
0.0002	0.0305	1572	YKL175W	ZRT3
0.0002	0.0203	48	YAL051W	OAF1
0.0002	0.0253	2080	YDL201W	TRM8
0.0002	0.0249	90	YBL002W	HTB2
0.0001	0.0241	2768	YGL087C	MMS2
0.0000	0.0225	5319	YOR107W	RGS2
0.0000	0.0409	1889	YDL010W	GRX6
0.0000	0.0290	4726	YNL093W	YPT53
0.0000	0.0258	1747	YFL048C	EMP47
-0.0001	0.0246	5718	YPL112C	PEX25
-0.0002	0.0273	3914	YLR225C	YLR225C
-0.0002	0.0186	5894	YPR007C	REC8
-0.0003	0.0277	2278	YDR152W	GIR2
-0.0003	0.0279	4192	YML032C	RAD52
-0.0003	0.0265	2119	YDL240W	LRG1
-0.0004	0.0265	3412	YJL171C	TOH1
-0.0004	0.0282	1063	YHR096C	HXT5
-0.0004	0.0309	1720	YKR100C	SKG1
-0.0004	0.0188	4981	YNR009W	NRM1
-0.0004	0.0249	1004	YHR037W	PUT2
-0.0005	0.0204	5518	YOR306C	MCH5
-0.0007	0.0237	144	YBL056W	PTC3
-0.0007	0.0313	1744	YFL051C	YFL051C
-0.0007	0.0255	1650	YKR030W	GMH1
-0.0007	0.0211	5896	YPR009W	SUT2
-0.0007	0.0351	691	YEL036C	ANP1
-0.0008	0.0254	947	YHL030W	ECM29
-0.0008	0.0302	723	YEL068C	YEL068C
-0.0009	0.0309	3738	YLR049C	MLO50
-0.0009	0.0236	3178	YGR233C	PHO81
-0.0009	0.0208	3076	YGR131W	FHN1
-0.0009	0.0241	5373	YOR161C	PNS1
-0.0009	0.0195	5733	YPL127C	HHO1
-0.0010	0.0185	2153	YDR026C	NSI1
-0.0010	0.0259	5694	YPL088W	YPL088W
-0.0010	0.0287	493	YBR299W	MAL32
-0.0011	0.0273	53	YAL058W	CNE1
-0.0011	0.0249	5063	YOL014W	YOL014W
-0.0011	0.0290	3840	YLR151C	PCD1
-0.0012	0.0288	4967	YNL334C	SNO2
-0.0012	0.0201	4091	YLR401C	DUS3
-0.0012	0.0235	5294	YOR081C	TGL5
-0.0012	0.0309	5298	YOR085W	OST3
-0.0012	0.0279	4431	YMR135C	GID8
-0.0012	0.0264	1727	YAL065C	YAL065C
-0.0013	0.0263	827	YER096W	SHC1
-0.0013	0.0243	1350	YIL165C	YIL165C
-0.0013	0.0280	1467	YKL069W	YKL069W
-0.0014	0.0276	940	YHL023C	NPR3
-0.0014	0.0216	4732	YNL099C	OCA1
-0.0014	0.0230	1761	YFL033C	RIM15
-0.0014	0.0232	5441	YOR229W	WTM2
-0.0014	0.0200	1269	YIL084C	SDS3
-0.0014	0.0230	6129	YMR158C-A	YMR158C-A
-0.0015	0.0206	6070	YPR184W	GDB1
-0.0015	0.0197	3947	YLR258W	GSY2
-0.0015	0.0271	2448	YDR321W	ASP1
-0.0016	0.0270	4777	YNL144C	YNL144C
-0.0016	0.0243	4898	YNL265C	IST1
-0.0016	0.0254	3098	YGR153W	YGR153W
-0.0016	0.0295	5093	YOL044W	PEX15
-0.0016	0.0282	971	YHR004C	NEM1
-0.0017	0.0289	1686	YKR066C	CCP1
-0.0018	0.0310	3458	YJL217W	REE1
-0.0018	0.0223	973	YHR006W	STP2
-0.0018	0.0261	5352	YOR140W	SFL1
-0.0018	0.0331	1119	YHR151C	MTC6
-0.0019	0.0226	4081	YLR390W	ECM19
-0.0019	0.0266	5997	YPR111W	DBF20
-0.0019	0.0380	3889	YLR200W	YKE2
-0.0019	0.0249	536	YCL049C	YCL049C
-0.0020	0.0289	4539	YMR237W	BCH1
-0.0020	0.0254	1237	YIL050W	PCL7
-0.0020	0.0260	3970	YLR281C	RSO55
-0.0020	0.0272	3087	YGR142W	BTN2
-0.0021	0.0313	4793	YNL160W	YGP1
-0.0021	0.0317	3729	YLR040C	AFB1
-0.0021	0.0270	4954	YNL321W	VNX1
-0.0022	0.0239	3612	YJR150C	DAN1
-0.0022	0.0237	2183	YDR056C	EMC10
-0.0023	0.0253	1279	YIL094C	LYS12
-0.0024	0.0258	3199	YGR254W	ENO1
-0.0024	0.0362	1800	YFR008W	FAR7
-0.0024	0.0254	4082	YLR392C	ART10
-0.0026	0.0220	5110	YOL060C	MAM3
-0.0026	0.0378	3271	YJL027C	YJL027C
-0.0027	0.0245	2232	YDR105C	TMS1
-0.0027	0.0288	1855	YEL017C-A	PMP2
-0.0027	0.0230	4575	YMR273C	ZDS1
-0.0028	0.0296	661	YEL006W	YEA6
-0.0030	0.0287	777	YER046W	SPO73
-0.0030	0.0307	1725	YKR105C	VBA5
-0.0030	0.0300	3892	YLR203C	MSS51
-0.0030	0.0239	2108	YDL229W	SSB1
-0.0030	0.0227	2094	YDL215C	GDH2
-0.0030	0.0248	4462	YMR163C	INP2
-0.0031	0.0234	4657	YNL023C	FAP1
-0.0031	0.0233	3298	YJL055W	LOG1
-0.0031	0.0202	25	YAL027W	SAW1
-0.0031	0.0268	902	YER175C	TMT1
-0.0031	0.0248	2431	YDR304C	CPR5
-0.0031	0.0268	2931	YGL249W	ZIP2
-0.0032	0.0265	5716	YPL110C	GDE1
-0.0032	0.0262	5572	YOR360C	PDE2
-0.0033	0.0265	1337	YIL152W	YIL152W
-0.0034	0.0255	936	YHL019C	APM2
-0.0035	0.0205	4919	YNL286W	CUS2
-0.0036	0.0221	1661	YKR041W	YKR041W
-0.0036	0.0317	1867	YAL064C-A	TDA8
-0.0036	0.0229	5590	YOR378W	AMF1
-0.0036	0.0268	1388	YIR032C	DAL3
-0.0036	0.0257	5828	YPL222W	FMP40
-0.0037	0.0213	5918	YPR031W	NTO1
-0.0037	0.0252	5247	YOR034C	AKR2
-0.0037	0.0241	4741	YNL108C	YNL108C
-0.0038	0.0285	2071	YDL192W	ARF1
-0.0038	0.0235	3056	YGR111W	YGR111W
-0.0038	0.0241	2877	YGL196W	DSD1
-0.0038	0.0273	5079	YOL030W	GAS5
-0.0038	0.0242	5124	YOL075C	YOL075C
-0.0038	0.0223	5798	YPL192C	PRM3
-0.0038	0.0226	768	YER037W	PHM8
-0.0038	0.0295	5267	YOR054C	VHS3
-0.0039	0.0262	5629	YPL023C	MET12
-0.0040	0.0226	4960	YNL327W	EGT2
-0.0040	0.0306	5027	YNR055C	HOL1
-0.0040	0.0288	4951	YNL318C	HXT14
-0.0041	0.0291	4554	YMR252C	MLO1
-0.0041	0.0277	2117	YDL238C	GUD1
-0.0041	0.0251	5262	YOR049C	RSB1
-0.0041	0.0246	5577	YOR365C	YOR365C
-0.0042	0.0219	5846	YPL240C	HSP82
-0.0043	0.0309	3725	YLR036C	YLR036C
-0.0043	0.0243	772	YER041W	YEN1
-0.0045	0.0289	1560	YKL163W	PIR3
-0.0045	0.0259	5673	YPL067C	HTC1
-0.0045	0.0259	6042	YPR156C	TPO3
-0.0045	0.0262	4151	YLR461W	PAU4
-0.0046	0.0207	4425	YMR129W	POM152
-0.0046	0.0203	5187	YOL138C	RTC1
-0.0047	0.0198	1507	YKL109W	HAP4
-0.0047	0.0192	376	YBR182C	SMP1
-0.0047	0.0221	663	YEL008W	YEL008W
-0.0048	0.0322	1698	YKR078W	YKR078W
-0.0049	0.0336	3213	YGR268C	HUA1
-0.0049	0.0241	4563	YMR261C	TPS3
-0.0049	0.0270	119	YBL031W	SHE1
-0.0049	0.0206	639	YCR091W	KIN82
-0.0050	0.0238	408	YBR214W	SDS24
-0.0050	0.0240	3736	YLR047C	FRE8
-0.0051	0.0289	1840	YFR049W	YMR31
-0.0051	0.0216	3872	YLR183C	TOS4
-0.0051	0.0206	1967	YDL089W	NUR1
-0.0052	0.0236	4961	YNL328C	MDJ2
-0.0052	0.0288	3890	YLR201C	COQ9
-0.0052	0.0239	1625	YKR005C	YKR005C
-0.0053	0.0161	2406	YDR279W	RNH202
-0.0053	0.0198	2948	YGR003W	CUL3
-0.0054	0.0275	2815	YGL134W	PCL10
-0.0054	0.0214	906	YER179W	DMC1
-0.0054	0.0227	5905	YPR018W	RLF2
-0.0055	0.0272	366	YBR172C	SMY2
-0.0055	0.0313	1879	YBR162W-A	YSY6
-0.0056	0.0262	1128	YHR160C	PEX18
-0.0056	0.0294	656	YEL001C	IRC22
-0.0056	0.0268	655	YCR073W-A	SOL2
-0.0056	0.0321	1034	YHR067W	HTD2
-0.0056	0.0269	435	YBR241C	VVS1
-0.0057	0.0252	5719	YPL113C	YPL113C
-0.0057	0.0199	2616	YDR490C	PKH1
-0.0057	0.0364	2449	YDR322W	MRPL35
-0.0058	0.0278	2446	YDR319C	YFT2
-0.0058	0.0276	1340	YIL155C	GUT2
-0.0059	0.0238	5383	YOR171C	LCB4
-0.0059	0.0332	1939	YDL061C	RPS29B
-0.0060	0.0349	3200	YGR255C	COQ6
-0.0061	0.0254	2941	YGL259W	YPS5
-0.0062	0.0270	1559	YKL162C	YKL162C
-0.0062	0.0242	1932	YDL054C	MCH1
-0.0062	0.0230	6074	YPR188C	MLC2
-0.0063	0.0246	1106	YHR139C	SPS100
-0.0063	0.0287	2409	YDR282C	MRX10
-0.0063	0.0213	667	YEL012W	UBC8
-0.0064	0.0212	4701	YNL068C	FKH2
-0.0064	0.0211	4594	YMR291W	TDA1
-0.0064	0.0253	1723	YKR103W	NFT1
-0.0064	0.0176	2028	YDL149W	ATG9
-0.0064	0.0250	2607	YDR481C	PHO8
-0.0064	0.0266	1504	YKL106W	AAT1
-0.0065	0.0306	5370	YOR158W	PET123
-0.0065	0.0320	1977	YDL099W	BUG1
-0.0066	0.0279	6116	YDR525W-A	SNA2
-0.0066	0.0238	1708	YKR088C	TVP38
-0.0067	0.0158	1125	YHR157W	REC104
-0.0067	0.0235	3832	YLR143W	DPH6
-0.0067	0.0238	5597	YOR385W	YOR385W
-0.0067	0.0265	4591	YMR289W	ABZ2
-0.0068	0.0245	1635	YKR015C	YKR015C
-0.0069	0.0249	4312	YMR017W	SPO20
-0.0069	0.0301	4497	YMR195W	ICY1
-0.0070	0.0228	6126	YLR262C-A	TMA7
-0.0070	0.0210	1088	YHR121W	LSM12
-0.0070	0.0225	1494	YKL096W	CWP1
-0.0071	0.0226	773	YER042W	MXR1
-0.0071	0.0240	5305	YOR093C	CMR2
-0.0071	0.0185	397	YBR203W	COS111
-0.0071	0.0301	313	YBR119W	MUD1
-0.0072	0.0255	3158	YGR213C	RTA1
-0.0072	0.0226	4020	YLR329W	REC102
-0.0072	0.0221	4661	YNL027W	CRZ1
-0.0072	0.0322	1127	YHR159W	TDA11
-0.0072	0.0278	5704	YPL098C	MGR2
-0.0072	0.0206	3068	YGR123C	PPT1
-0.0072	0.0294	3778	YLR089C	ALT1
-0.0072	0.0249	995	YHR028C	DAP2
-0.0073	0.0276	5405	YOR193W	PEX27
-0.0073	0.0303	4574	YMR272C	SCS7
-0.0073	0.0212	5335	YOR123C	LEO1
-0.0073	0.0276	351	YBR157C	ICS2
-0.0073	0.0199	1316	YIL131C	FKH1
-0.0074	0.0296	2073	YDL194W	SNF3
-0.0074	0.0234	4586	YMR284W	YKU70
-0.0075	0.0195	5706	YPL100W	ATG21
-0.0075	0.0288	1013	YHR046C	INM1
-0.0076	0.0225	780	YER049W	TPA1
-0.0076	0.0316	2040	YDL161W	ENT1
-0.0076	0.0262	4468	YMR169C	ALD3
-0.0076	0.0204	2550	YDR423C	CAD1
-0.0077	0.0261	1200	YIL013C	PDR11
-0.0078	0.0328	4965	YNL332W	THI12
-0.0078	0.0251	2360	YDR233C	RTN1
-0.0078	0.0221	4146	YLR456W	YLR456W
-0.0078	0.0218	886	YER158C	YER158C
-0.0078	0.0190	5409	YOR197W	MCA1
-0.0078	0.0201	4549	YMR246W	FAA4
-0.0079	0.0198	4480	YMR179W	SPT21
-0.0079	0.0222	837	YER106W	MAM1
-0.0079	0.0197	1929	YDL051W	LHP1
-0.0079	0.0255	249	YBR053C	YBR053C
-0.0080	0.0277	209	YBR013C	YBR013C
-0.0080	0.0306	1779	YFL015C	YFL015C
-0.0080	0.0268	5949	YPR062W	FCY1
-0.0081	0.0262	6044	YPR158W	CUR1
-0.0081	0.0184	1403	YKL005C	BYE1
-0.0081	0.0260	778	YER047C	SAP1
-0.0082	0.0212	2344	YDR217C	RAD9
-0.0083	0.0201	1375	YIR019C	FLO11
-0.0083	0.0222	587	YCR030C	SYP1
-0.0083	0.0244	4272	YML111W	BUL2
-0.0083	0.0227	1814	YFR022W	ROG3
-0.0083	0.0278	2312	YDR185C	UPS3
-0.0083	0.0287	4828	YNL195C	YNL195C
-0.0083	0.0211	4261	YML101C	CUE4
-0.0084	0.0284	5907	YPR020W	ATP20
-0.0084	0.0226	2346	YDR219C	MFB1
-0.0084	0.0284	148	YBL060W	YEL1
-0.0084	0.0321	473	YBR279W	PAF1
-0.0085	0.0278	4100	YLR410W	VIP1
-0.0085	0.0315	747	YER016W	BIM1
-0.0085	0.0306	2447	YDR320C	SWA2
-0.0086	0.0294	5806	YPL200W	CSM4
-0.0087	0.0223	308	YBR114W	RAD16
-0.0088	0.0240	5830	YPL224C	MMT2
-0.0088	0.0234	2806	YGL125W	MET13
-0.0088	0.0231	4163	YML006C	GIS4
-0.0088	0.0229	4643	YNL009W	IDP3
-0.0088	0.0279	5721	YPL115C	BEM3
-0.0088	0.0279	322	YBR128C	ATG14
-0.0088	0.0236	1612	YKL217W	JEN1
-0.0089	0.0232	3186	YGR241C	YAP1802
-0.0089	0.0188	5260	YOR047C	STD1
-0.0089	0.0311	4630	YMR322C	SNO4
-0.0089	0.0198	4442	YMR145C	NDE1
-0.0089	0.0241	666	YEL011W	GLC3
-0.0090	0.0279	1850	YFL010W-A	AUA1
-0.0090	0.0300	4999	YNR027W	BUD17
-0.0092	0.0202	6095	YIL009C-A	EST3
-0.0092	0.0317	3167	YGR222W	PET54
-0.0093	0.0185	389	YBR195C	MSI1
-0.0093	0.0194	5862	YPL256C	CLN2
-0.0094	0.0205	1904	YDL025C	RTK1
-0.0094	0.0284	1851	YKL096W-A	CWP2
-0.0094	0.0264	4404	YMR109W	MYO5
-0.0094	0.0292	4830	YNL197C	WHI3
-0.0095	0.0266	5915	YPR028W	YOP1
-0.0096	0.0232	4233	YML075C	HMG1
-0.0096	0.0208	4234	YML076C	WAR1
-0.0096	0.0267	2565	YDR438W	THI74
-0.0096	0.0263	488	YBR294W	SUL1
-0.0096	0.0222	78	YAR042W	SWH1
-0.0096	0.0211	4214	YML057W	CMP2
-0.0097	0.0246	4527	YMR225C	MRPL44
-0.0097	0.0250	910	YER183C	FAU1
-0.0098	0.0278	764	YER033C	ZRG8
-0.0098	0.0181	4358	YMR065W	KAR5
-0.0098	0.0244	3369	YJL128C	PBS2
-0.0099	0.0263	5121	YOL071W	SDH5
-0.0099	0.0173	5549	YOR337W	TEA1
-0.0100	0.0353	5534	YOR322C	LDB19
-0.0100	0.0274	3091	YGR146C	ECL1
-0.0100	0.0327	1914	YDL035C	GPR1
-0.0100	0.0225	186	YBL098W	BNA4
-0.0101	0.0245	696	YEL041W	YEF1
-0.0102	0.0340	4559	YMR257C	PET111
-0.0102	0.0234	4286	YML124C	TUB3
-0.0102	0.0273	1344	YIL159W	BNR1
-0.0103	0.0193	433	YBR239C	ERT1
-0.0103	0.0272	5612	YPL006W	NCR1
-0.0103	0.0254	619	YCR066W	RAD18
-0.0104	0.0248	2498	YDR371W	CTS2
-0.0104	0.0265	531	YCL044C	MGR1
-0.0104	0.0325	4644	YNL010W	PYP1
-0.0104	0.0379	1307	YIL122W	POG1
-0.0104	0.0318	2354	YDR227W	SIR4
-0.0105	0.0269	34	YAL036C	RBG1
-0.0105	0.0188	1751	YFL044C	OTU1
-0.0105	0.0255	1423	YKL025C	PAN3
-0.0105	0.0278	70	YAR020C	PAU7
-0.0107	0.0261	907	YER180C	ISC10
-0.0107	0.0245	515	YCL028W	RNQ1
-0.0108	0.0270	594	YCR037C	PHO87
-0.0108	0.0247	333	YBR139W	ATG42
-0.0108	0.0263	3155	YGR210C	YGR210C
-0.0109	0.0245	5235	YOR021C	SFM1
-0.0109	0.0223	319	YBR125C	PTC4
-0.0109	0.0263	4381	YMR086W	SEG1
-0.0109	0.0273	6170	YHR132W-A	IGO2
-0.0110	0.0227	4435	YMR138W	CIN4
-0.0110	0.0290	5425	YOR213C	SAS5
-0.0111	0.0176	2319	YDR192C	NUP42
-0.0111	0.0296	951	YHL034C	SBP1
-0.0111	0.0224	4679	YNL045W	LAP2
-0.0112	0.0213	1954	YDL076C	RXT3
-0.0112	0.0251	556	YCL026C-A	FRM2
-0.0112	0.0251	4924	YNL291C	MID1
-0.0113	0.0250	1673	YKR053C	YSR3
-0.0113	0.0203	4433	YMR136W	GAT2
-0.0113	0.0369	37	YAL039C	CYC3
-0.0113	0.0257	3498	YJR036C	HUL4
-0.0113	0.0265	5132	YOL083W	ATG34
-0.0114	0.0250	2203	YDR076W	RAD55
-0.0115	0.0220	5800	YPL194W	DDC1
-0.0115	0.0249	2667	YDR541C	YDR541C
-0.0115	0.0277	3769	YLR080W	EMP46
-0.0116	0.0305	4622	YMR316C-A	YMR316C-A
-0.0116	0.0215	295	YBR101C	FES1
-0.0116	0.0249	2131	YDR004W	RAD57
-0.0117	0.0319	1985	YDL107W	MSS2
-0.0117	0.0218	2593	YDR466W	PKH3
-0.0118	0.0239	3320	YJL077C	ICS3
-0.0118	0.0196	2791	YGL110C	CUE3
-0.0118	0.0239	926	YHL009C	YAP3
-0.0118	0.0229	4193	YML034W	SRC1
-0.0119	0.0300	2356	YDR229W	IVY1
-0.0119	0.0245	3195	YGR250C	RIE1
-0.0119	0.0233	4481	YMR180C	CTL1
-0.0119	0.0345	4688	YNL054W	VAC7
-0.0119	0.0206	5478	YOR267C	HRK1
-0.0120	0.0227	2619	YDR493W	MZM1
-0.0120	0.0346	4456	YMR158W	MRPS8
-0.0121	0.0211	4216	YML058W	SML1
-0.0121	0.0259	4321	YMR026C	PEX12
-0.0122	0.0255	702	YEL047C	FRD1
-0.0122	0.0232	1633	YKR013W	PRY2
-0.0123	0.0252	1526	YKL128C	PMU1
-0.0124	0.0248	5299	YOR086C	TCB1
