"baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast"
800.319928267582,-0.160105705314345,0.0882131467250807,0.0585673371159813,0.111673809063333,"YIL146C","KAN_vs_WT"
1457.31288689294,-0.0808346146272367,0.0764931951808633,0.274892825472396,0.388427496457976,"YIL145C","KAN_vs_WT"
930.590302406828,0.34925915596451,0.090431513375195,5.81649745985898e-05,0.000221279033406676,"YIL144W","KAN_vs_WT"
2550.99109096368,-0.362079345734064,0.0572577782945867,1.41161432581925e-10,1.01133683955236e-09,"YIL143C","KAN_vs_WT"
2873.87586782285,-0.362903532000469,0.0515785471842317,1.03643357729153e-12,8.70907416875693e-12,"YIL142W","KAN_vs_WT"
9.593952429368,-0.039593763622819,0.302196227005502,0.755608500636914,0.828651529941801,"YIL141W","KAN_vs_WT"
972.137411385853,1.05638681245874,0.0999968113049046,4.64320376232614e-27,7.95132915288317e-26,"YIL140W","KAN_vs_WT"
278.066064797604,-0.161797449890788,0.126568449228704,0.165353416771167,0.261499019210693,"YIL139C","KAN_vs_WT"
1826.57932089057,0.279426081294359,0.0708862970778589,5.3403707895664e-05,0.000205391375649848,"YIL138C","KAN_vs_WT"
2555.4227740222,-0.17316807356295,0.0602704638458897,0.00343595158448768,0.00918433928188565,"YIL137C","KAN_vs_WT"
5286.30234320689,-0.401644074534381,0.216376384841963,0.0218510017324566,0.0481438214600395,"YIL136W","KAN_vs_WT"
973.036039775072,-0.0637130620282331,0.094466159309959,0.487501440637202,0.600491540621146,"YIL135C","KAN_vs_WT"
12.9065881156654,-0.0258328011073896,0.286462092852805,0.856275946404606,0.902703988209994,"YIL134C-A","KAN_vs_WT"
342.929210518497,-0.00495853714819728,0.118793529595321,0.96350950766096,0.976646868609177,"YIL134W","KAN_vs_WT"
7891.29282209641,-0.352545265783989,0.0461923879275311,8.98987015135843e-15,8.71272844883956e-14,"YIL133C","KAN_vs_WT"
120.229045281416,-0.0164185881233297,0.192535417962924,0.915083951290894,0.944134217051953,"YIL132C","KAN_vs_WT"
430.552644517918,-0.135093305417253,0.101673234350467,0.160334654968927,0.255202691372456,"YIL131C","KAN_vs_WT"
1583.86567426247,-0.592466327914373,0.0654519024933038,3.4913076377405e-20,4.55817623200046e-19,"YIL130W","KAN_vs_WT"
5462.35452337188,0.0854549861333479,0.0460749036301299,0.0644401846584525,0.121009666227864,"YIL129C","KAN_vs_WT"
1503.25784051492,-0.152009878691485,0.0703658489778245,0.0275925735810719,0.0586864599322765,"YIL128W","KAN_vs_WT"
428.258485868628,-1.34433853788416,0.10925176036911,7.34276322129192e-36,1.74432033065202e-34,"YIL127C","KAN_vs_WT"
3300.9045873778,-0.393479021227162,0.0571732653573392,2.68080536088864e-12,2.20000117863056e-11,"YIL126W","KAN_vs_WT"
15237.1917610506,-0.0861015765944022,0.0384787858304685,0.0222013681834803,0.0487797098579318,"YIL125W","KAN_vs_WT"
2605.66166457705,0.00505804186485364,0.0612710019265949,0.933290210319719,0.955983277518286,"YIL124W","KAN_vs_WT"
5684.11958286807,0.959123237041906,0.06771168706968,2.53399659485343e-46,7.92689330835586e-45,"YIL123W","KAN_vs_WT"
800.882813474808,-0.220851122461463,0.0909509975918513,0.0110392516528106,0.0265135048248234,"YIL122W","KAN_vs_WT"
6162.40396264228,-0.331111290064288,0.049923219998788,1.8721628246285e-11,1.43396325925181e-10,"YIL121W","KAN_vs_WT"
722.831356820462,-0.0414741890203728,0.0973710607276026,0.659896332306426,0.75146601619108,"YIL120W","KAN_vs_WT"
1053.37129384292,-0.0577411427326076,0.0825403343906845,0.421208895012218,0.540649808568394,"YIL119C","KAN_vs_WT"
1115.16934240979,-0.096025174954158,0.0709591274340095,0.163846503324191,0.259745623307968,"YIL118W","KAN_vs_WT"
1189.3189541055,2.34865186285425,0.104962918721053,3.81860367248235e-112,4.73132482478745e-110,"YIL117C","KAN_vs_WT"
2173.56648595031,1.14216485865907,0.0645308459274674,4.30529121228192e-71,2.26709459753412e-69,"YIL116W","KAN_vs_WT"
7.66999147087991,-0.183174183931854,0.369561655324133,0.161395425588992,0.256567973408011,"YIL115W-A","KAN_vs_WT"
3000.51561838822,-0.126868062560405,0.0532587247261387,0.0165161486239135,0.037978727494363,"YIL115C","KAN_vs_WT"
